episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size
282,4021.9,8.4,103,-1.1030000000000015,36656,340.3440000000004,100.0000,0.50015,0.0233,64
283,4036.8,13.2,169,2.831000000000016,36825,343.1750000000004,100.0000,0.49785,0.0244,64
284,4042.1,3.5,50,4.949999999999999,36875,348.1250000000004,100.0000,0.49717,0.0247,64
285,4052.7,8.9,80,0.9200000000000019,36955,349.0450000000004,100.0000,0.49607,0.0264,64
286,4057.1,2.7,15,0.985,36970,350.0300000000004,100.0000,0.49587,0.0181,64
287,4072.2,13.4,176,0.8240000000000071,37146,350.85400000000044,100.0000,0.49347,0.0232,64
288,4080.2,6.3,65,6.934999999999984,37211,357.78900000000044,100.0000,0.49258,0.0226,64
289,4093.7,11.8,180,-2.17999999999998,37391,355.60900000000044,100.0000,0.49013,0.0249,64
290,4107.6,12.2,157,4.843000000000012,37548,360.45200000000045,100.0000,0.48799,0.0236,64
291,4112.3,2.9,17,0.983,37565,361.43500000000046,100.0000,0.48776,0.0223,64
292,4123.6,9.6,121,2.8790000000000098,37686,364.3140000000005,100.0000,0.48611,0.0237,64
293,4131.6,6.2,67,-3.067000000000013,37753,361.24700000000047,100.0000,0.48519,0.0240,64
294,4145.3,12.0,180,-0.1799999999999925,37933,361.06700000000046,100.0000,0.48274,0.0238,64
295,4159.1,12.1,180,-0.1800000000000096,38113,360.88700000000046,100.0000,0.48028,0.0232,64
296,4216.2,12.9,142,6.857999999999979,38255,367.74500000000046,100.0000,0.47835,0.0254,64
297,4229.9,12.0,180,-0.1799999999999986,38435,367.56500000000045,100.0000,0.47589,0.0241,64
298,4235.9,4.2,37,-1.0369999999999973,38472,366.5280000000005,100.0000,0.47539,0.0235,64
299,4249.6,12.0,154,6.845999999999995,38626,373.3740000000005,100.0000,0.47329,0.0251,64
300,4254.4,3.0,20,-1.0199999999999987,38646,372.3540000000005,100.0000,0.47301,0.0218,64
301,4267.9,11.9,180,3.819999999999988,38826,376.1740000000005,100.0000,0.47056,0.0228,64
302,4280.8,11.1,147,0.8529999999999995,38973,377.0270000000005,100.0000,0.46856,0.0242,64
303,4291.2,8.8,107,4.8930000000000105,39080,381.9200000000005,100.0000,0.46710,0.0226,64
304,4305.1,12.2,180,1.8200000000000038,39260,383.7400000000005,100.0000,0.46464,0.0230,64
305,4318.6,11.7,180,1.8199999999999878,39440,385.5600000000005,100.0000,0.46219,0.0243,64
306,4332.1,11.8,180,5.819999999999972,39620,391.3800000000005,100.0000,0.45973,0.0239,64
307,4346.2,12.3,180,3.820000000000019,39800,395.2000000000005,100.0000,0.45728,0.0239,64
308,4360.0,12.1,180,3.820000000000017,39980,399.0200000000005,100.0000,0.45482,0.0225,64
309,4373.3,11.6,180,1.8200000000000163,40160,400.8400000000005,100.0000,0.45237,0.0480,64
310,4419.5,3.0,20,2.9800000000000004,40180,403.8200000000005,100.0000,0.45210,0.0473,64
311,4433.2,11.9,180,5.819999999999985,40360,409.6400000000005,100.0000,0.44964,0.0471,64
312,4446.6,11.7,180,5.820000000000006,40540,415.4600000000005,100.0000,0.44719,0.0455,64
313,4450.6,2.3,9,0.991,40549,416.4510000000005,100.0000,0.44706,0.0438,64
314,4454.5,2.1,6,-1.0059999999999998,40555,415.4450000000005,100.0000,0.44698,0.0387,64
315,4468.5,12.3,161,0.8389999999999955,40716,416.2840000000005,100.0000,0.44479,0.0426,64
316,4481.9,11.7,180,-0.17999999999998606,40896,416.1040000000005,100.0000,0.44233,0.0415,64
317,4493.2,9.6,120,4.879999999999987,41016,420.9840000000005,100.0000,0.44070,0.0411,64
318,4498.9,3.9,34,6.966000000000003,41050,427.9500000000005,100.0000,0.44023,0.0430,64
319,4512.6,12.0,180,-0.17999999999999128,41230,427.7700000000005,100.0000,0.43778,0.0407,64
320,4526.1,11.8,180,1.8200000000000145,41410,429.5900000000005,100.0000,0.43532,0.0393,64
321,4539.8,11.9,180,5.820000000000003,41590,435.4100000000005,100.0000,0.43287,0.0394,64
322,4554.3,12.8,169,6.830999999999965,41759,442.24100000000044,100.0000,0.43056,0.0381,64
323,4558.2,2.1,6,0.994,41765,443.23500000000047,100.0000,0.43048,0.0356,64
324,4571.6,11.7,180,3.820000000000013,41945,447.05500000000046,100.0000,0.42803,0.0387,64
325,4585.5,12.2,180,1.8199999999999972,42125,448.87500000000045,100.0000,0.42557,0.0357,64
326,4635.4,12.0,180,3.8200000000000194,42305,452.69500000000045,100.0000,0.42312,0.0396,64
327,4640.4,3.3,24,0.976,42329,453.67100000000045,100.0000,0.42279,0.0363,64
328,4654.0,11.9,180,5.819999999999964,42509,459.4910000000004,100.0000,0.42034,0.0380,64
329,4660.0,4.3,39,0.9610000000000027,42548,460.4520000000004,100.0000,0.41980,0.0351,64
330,4669.0,7.2,84,8.916000000000011,42632,469.3680000000004,100.0000,0.41866,0.0349,64
331,4682.9,12.2,180,3.8200000000000136,42812,473.1880000000004,100.0000,0.41620,0.0353,64
332,4686.2,1.5,23,4.977000000000001,42835,478.16500000000036,100.0000,0.41589,0.0333,64
333,4701.5,13.6,180,1.820000000000013,43015,479.98500000000035,100.0000,0.41344,0.0335,64
334,4715.4,12.2,180,3.8199999999999985,43195,483.80500000000035,100.0000,0.41098,0.0350,64
335,4729.1,12.0,180,3.820000000000015,43375,487.62500000000034,100.0000,0.40853,0.0344,64
336,4743.3,12.5,160,2.8399999999999768,43535,490.4650000000003,100.0000,0.40635,0.0327,64
337,4750.5,5.5,56,2.9440000000000013,43591,493.40900000000033,100.0000,0.40558,0.0303,64
338,4764.3,12.2,180,1.8200000000000052,43771,495.2290000000003,100.0000,0.40313,0.0324,64
339,4777.8,11.7,180,-0.17999999999999305,43951,495.0490000000003,100.0000,0.40067,0.0325,64
340,4785.1,5.6,58,0.9420000000000024,44009,495.9910000000003,100.0000,0.39988,0.0337,64
341,4839.0,12.1,180,1.8200000000000078,44189,497.8110000000003,100.0000,0.39743,0.0328,64
342,4843.9,3.1,21,-1.0209999999999981,44210,496.7900000000003,100.0000,0.39714,0.0335,64
343,4848.7,3.1,21,2.979000000000001,44231,499.7690000000003,100.0000,0.39685,0.0319,64
344,4853.2,2.8,16,0.984,44247,500.75300000000027,100.0000,0.39664,0.0270,64
345,4859.1,4.1,36,-1.036000000000001,44283,499.71700000000027,100.0000,0.39615,0.0321,64
346,4871.8,11.0,139,2.861000000000004,44422,502.57800000000026,100.0000,0.39425,0.0332,64
347,4875.5,2.0,4,0.996,44426,503.57400000000024,100.0000,0.39420,0.0262,64
348,4889.1,11.8,180,-2.179999999999993,44606,501.39400000000023,100.0000,0.39174,0.0326,64
349,4899.6,8.8,107,0.8930000000000048,44713,502.28700000000026,100.0000,0.39028,0.0334,64
350,4910.3,9.0,107,-1.1069999999999922,44820,501.1800000000003,100.0000,0.38882,0.0305,64
351,4925.0,12.9,173,2.82700000000001,44993,504.0070000000003,100.0000,0.38646,0.0318,64
352,4931.0,4.3,37,0.9630000000000017,45030,504.9700000000003,100.0000,0.38596,0.0327,64
353,4935.3,2.7,14,0.986,45044,505.9560000000003,100.0000,0.38577,0.0361,64
354,4949.4,12.3,159,2.841000000000013,45203,508.7970000000003,100.0000,0.38360,0.0315,64
355,4956.1,4.9,48,-1.0479999999999956,45251,507.7490000000003,100.0000,0.38295,0.0324,64
356,4960.7,3.0,42,-1.0419999999999998,45293,506.70700000000033,100.0000,0.38237,0.0338,64
357,4969.4,6.9,52,0.9480000000000026,45345,507.6550000000003,100.0000,0.38166,0.0294,64
358,4978.2,7.1,80,-1.079999999999992,45425,506.57500000000033,100.0000,0.38057,0.0340,64
359,4991.8,11.8,180,3.8199999999999785,45605,510.3950000000003,100.0000,0.37812,0.0315,64
360,5005.6,12.1,180,-0.17999999999998717,45785,510.2150000000003,100.0000,0.37566,0.0308,64
361,5011.9,4.6,43,6.9570000000000025,45828,517.1720000000004,100.0000,0.37508,0.0298,64
362,5020.1,6.5,72,0.9280000000000062,45900,518.1000000000004,100.0000,0.37410,0.0298,64
363,5033.7,11.9,177,6.822999999999968,46077,524.9230000000003,100.0000,0.37168,0.0301,64
364,5088.9,14.5,166,4.8340000000000165,46243,529.7570000000004,100.0000,0.36942,0.0324,64
365,5103.1,12.4,180,1.820000000000018,46423,531.5770000000005,100.0000,0.36696,0.0305,64
366,5106.7,1.9,3,0.997,46426,532.5740000000004,100.0000,0.36692,0.0345,64
367,5112.5,4.1,33,-1.0329999999999964,46459,531.5410000000004,100.0000,0.36647,0.0293,64
368,5126.3,12.0,180,1.8199999999999896,46639,533.3610000000003,100.0000,0.36402,0.0291,64
369,5130.8,2.9,17,2.983,46656,536.3440000000003,100.0000,0.36379,0.0302,64
370,5144.5,12.0,180,5.819999999999999,46836,542.1640000000003,100.0000,0.36133,0.0304,64
371,5158.4,12.2,180,1.820000000000018,47016,543.9840000000004,100.0000,0.35888,0.0302,64
372,5162.3,2.2,7,0.993,47023,544.9770000000004,100.0000,0.35878,0.0240,64
373,5176.0,12.0,180,3.820000000000001,47203,548.7970000000005,100.0000,0.35633,0.0277,64
374,5188.9,11.1,138,6.861999999999964,47341,555.6590000000004,100.0000,0.35444,0.0322,64
375,5202.5,11.9,180,-0.18000000000000527,47521,555.4790000000005,100.0000,0.35199,0.0285,64
376,5211.1,6.9,78,0.9220000000000033,47599,556.4010000000005,100.0000,0.35093,0.0293,64
377,5222.0,9.1,112,6.888000000000009,47711,563.2890000000006,100.0000,0.34940,0.0302,64
378,5233.7,9.9,122,0.8779999999999928,47833,564.1670000000006,100.0000,0.34774,0.0291,64
379,5247.4,12.0,180,5.8199999999999745,48013,569.9870000000005,100.0000,0.34528,0.0297,64
380,5292.0,2.0,4,0.996,48017,570.9830000000005,100.0000,0.34523,0.0324,64
381,5305.7,12.0,180,1.820000000000019,48197,572.8030000000006,100.0000,0.34277,0.0309,64
382,5312.5,5.0,49,4.951000000000003,48246,577.7540000000006,100.0000,0.34210,0.0276,64
383,5323.8,9.7,120,6.879999999999994,48366,584.6340000000006,100.0000,0.34047,0.0288,64
384,5331.5,6.0,61,2.9390000000000027,48427,587.5730000000005,100.0000,0.33964,0.0298,64
385,5344.7,11.5,145,2.8550000000000106,48572,590.4280000000006,100.0000,0.33766,0.0291,64
386,5358.4,11.9,180,-0.18000000000000227,48752,590.2480000000006,100.0000,0.33520,0.0294,64
387,5372.2,12.0,180,3.8200000000000047,48932,594.0680000000007,100.0000,0.33275,0.0300,64
388,5379.5,5.6,58,4.942000000000005,48990,599.0100000000007,100.0000,0.33196,0.0284,64
389,5384.0,2.8,16,4.984000000000002,49006,603.9940000000007,100.0000,0.33174,0.0320,64
390,5398.6,12.9,167,-1.1669999999999918,49173,602.8270000000007,100.0000,0.32946,0.0288,64
391,5407.1,6.8,73,2.927000000000008,49246,605.7540000000007,100.0000,0.32847,0.0250,64
392,5419.6,10.9,137,6.862999999999988,49383,612.6170000000006,100.0000,0.32660,0.0294,64
393,5433.4,12.0,180,1.8200000000000136,49563,614.4370000000007,100.0000,0.32414,0.0297,64
394,5442.0,6.9,80,2.9200000000000075,49643,617.3570000000007,100.0000,0.32305,0.0283,64
395,5455.8,12.0,180,3.8200000000000167,49823,621.1770000000007,100.0000,0.32060,0.0298,64
396,5469.7,12.2,180,1.8200000000000087,50003,622.9970000000008,100.0000,0.31814,0.0307,64
397,5525.1,13.6,180,5.819999999999998,50183,628.8170000000008,100.0000,0.31569,0.0503,64
398,5538.6,11.7,180,5.819999999999952,50363,634.6370000000007,100.0000,0.31324,0.0488,64
399,5542.8,2.5,11,0.989,50374,635.6260000000008,100.0000,0.31309,0.0580,64
400,5548.1,3.7,27,0.973,50401,636.5990000000007,100.0000,0.31272,0.0440,64
401,5560.2,10.3,129,4.87100000000001,50530,641.4700000000007,100.0000,0.31096,0.0466,64
402,5570.2,8.3,100,2.9000000000000083,50630,644.3700000000007,100.0000,0.30959,0.0472,64
403,5583.5,11.5,143,-1.1430000000000038,50773,643.2270000000007,100.0000,0.30764,0.0441,64
404,5590.1,5.0,48,2.9520000000000053,50821,646.1790000000007,100.0000,0.30699,0.0425,64
405,5599.9,8.1,97,0.9030000000000045,50918,647.0820000000007,100.0000,0.30567,0.0443,64
406,5605.0,3.4,24,2.9760000000000018,50942,650.0580000000007,100.0000,0.30534,0.0451,64
407,5618.7,11.9,180,1.8200000000000185,51122,651.8780000000007,100.0000,0.30288,0.0431,64
408,5632.4,12.0,180,5.819999999999955,51302,657.6980000000007,100.0000,0.30043,0.0436,64
409,5642.8,8.7,107,4.893000000000005,51409,662.5910000000007,100.0000,0.29897,0.0407,64
410,5657.1,12.6,168,8.831999999999951,51577,671.4230000000007,100.0000,0.29668,0.0421,64
411,5670.8,12.0,180,1.8199999999999883,51757,673.2430000000006,100.0000,0.29423,0.0415,64
412,5676.1,3.6,27,0.973,51784,674.2160000000006,100.0000,0.29386,0.0367,64
413,5689.2,11.3,148,4.851999999999992,51932,679.0680000000006,100.0000,0.29184,0.0398,64
414,5702.8,11.9,180,3.820000000000003,52112,682.8880000000006,100.0000,0.28938,0.0401,64
415,5763.9,13.4,180,-2.18000000000001,52292,680.7080000000005,100.0000,0.28693,0.0401,64
416,5777.5,11.9,180,3.820000000000005,52472,684.5280000000006,100.0000,0.28448,0.0398,64
417,5783.7,4.5,42,2.9580000000000033,52514,687.4860000000006,100.0000,0.28390,0.0406,64
418,5791.6,6.1,66,8.934,52580,696.4200000000005,100.0000,0.28300,0.0405,64
419,5805.0,11.7,180,3.820000000000019,52760,700.2400000000006,100.0000,0.28055,0.0367,64
420,5818.2,11.5,180,1.8200000000000078,52940,702.0600000000006,100.0000,0.27809,0.0373,64
421,5825.9,6.0,64,2.936000000000003,53004,704.9960000000007,100.0000,0.27722,0.0363,64
422,5839.2,11.6,180,5.819999999999984,53184,710.8160000000006,100.0000,0.27477,0.0395,64
423,5848.9,7.9,93,6.906999999999986,53277,717.7230000000006,100.0000,0.27350,0.0369,64
424,5861.7,11.1,143,4.857000000000011,53420,722.5800000000006,100.0000,0.27155,0.0377,64
425,5867.9,4.5,41,0.9590000000000036,53461,723.5390000000007,100.0000,0.27099,0.0372,64
426,5875.4,5.7,60,6.940000000000002,53521,730.4790000000007,100.0000,0.27017,0.0347,64
427,5880.9,3.8,32,2.9680000000000017,53553,733.4470000000007,100.0000,0.26973,0.0400,64
428,5894.3,11.7,180,5.81999999999996,53733,739.2670000000006,100.0000,0.26728,0.0357,64
429,5907.9,11.9,180,-0.1799999999999906,53913,739.0870000000007,100.0000,0.26483,0.0376,64
430,5921.6,11.9,180,3.8199999999999625,54093,742.9070000000006,100.0000,0.26237,0.0368,64
431,5973.6,13.7,180,5.819999999999957,54273,748.7270000000005,100.0000,0.25992,0.0363,64
432,5976.3,0.9,14,0.9860000000000011,54287,749.7130000000005,100.0000,0.25973,0.0412,64
433,5991.6,13.6,180,1.8200000000000138,54467,751.5330000000006,100.0000,0.25727,0.0343,64
434,6001.7,8.4,97,6.903000000000002,54564,758.4360000000006,100.0000,0.25595,0.0363,64
435,6009.1,5.6,60,0.940000000000004,54624,759.3760000000007,100.0000,0.25513,0.0357,64
436,6022.6,11.8,180,3.820000000000018,54804,763.1960000000007,100.0000,0.25268,0.0340,64
437,6033.3,9.0,108,2.891999999999979,54912,766.0880000000006,100.0000,0.25120,0.0355,64
438,6044.7,9.7,118,4.881999999999986,55030,770.9700000000006,100.0000,0.24959,0.0332,64
439,6058.3,11.8,180,3.820000000000005,55210,774.7900000000006,100.0000,0.24714,0.0343,64
440,6066.4,6.4,69,6.931,55279,781.7210000000007,100.0000,0.24620,0.0345,64
441,6072.9,4.8,46,4.954000000000004,55325,786.6750000000006,100.0000,0.24557,0.0323,64
442,6076.5,1.9,3,0.997,55328,787.6720000000006,100.0000,0.24553,0.0451,64
443,6090.0,11.7,180,5.819999999999974,55508,793.4920000000005,100.0000,0.24307,0.0353,64
444,6098.6,6.9,77,4.923000000000006,55585,798.4150000000005,100.0000,0.24202,0.0354,64
445,6112.0,11.7,180,5.819999999999965,55765,804.2350000000005,100.0000,0.23957,0.0329,64
446,6120.0,6.3,68,4.932000000000007,55833,809.1670000000005,100.0000,0.23864,0.0350,64
447,6123.5,1.8,2,0.998,55835,810.1650000000005,100.0000,0.23862,0.0267,64
448,6138.3,13.1,169,0.8310000000000136,56004,810.9960000000005,100.0000,0.23631,0.0340,64
449,6193.0,14.8,174,4.826000000000019,56178,815.8220000000006,100.0000,0.23394,0.0358,64
450,6202.8,8.0,95,0.9050000000000012,56273,816.7270000000005,100.0000,0.23264,0.0320,64
451,6217.6,13.1,174,6.825999999999965,56447,823.5530000000006,100.0000,0.23027,0.0341,64
452,6231.1,11.8,180,-0.17999999999998761,56627,823.3730000000006,100.0000,0.22782,0.0326,64
453,6243.1,10.2,130,2.8699999999999948,56757,826.2430000000006,100.0000,0.22604,0.0337,64
454,6251.0,6.2,66,0.9340000000000044,56823,827.1770000000006,100.0000,0.22514,0.0300,64
455,6264.4,11.7,180,3.820000000000018,57003,830.9970000000006,100.0000,0.22269,0.0339,64
456,6271.9,5.8,61,4.939000000000005,57064,835.9360000000006,100.0000,0.22186,0.0351,64
457,6277.8,4.2,37,2.9630000000000036,57101,838.8990000000006,100.0000,0.22135,0.0318,64
458,6282.5,3.0,20,2.9800000000000018,57121,841.8790000000006,100.0000,0.22108,0.0336,64
459,6296.0,11.7,180,-0.1799999999999925,57301,841.6990000000006,100.0000,0.21862,0.0324,64
460,6309.7,11.9,180,1.8200000000000147,57481,843.5190000000007,100.0000,0.21617,0.0331,64
461,6323.1,11.7,180,5.819999999999972,57661,849.3390000000006,100.0000,0.21372,0.0329,64
462,6327.8,2.9,43,2.957000000000004,57704,852.2960000000006,100.0000,0.21313,0.0320,64
463,6334.7,5.2,27,2.973000000000002,57731,855.2690000000006,100.0000,0.21276,0.0344,64
464,6348.1,11.6,180,1.8199999999999759,57911,857.0890000000005,100.0000,0.21031,0.0326,64
465,6361.5,11.7,180,3.820000000000019,58091,860.9090000000006,100.0000,0.20785,0.0338,64
466,6405.2,9.2,88,-1.0879999999999992,58179,859.8210000000006,100.0000,0.20665,0.0323,64
467,6418.8,11.9,180,1.8200000000000034,58359,861.6410000000006,100.0000,0.20420,0.0325,64
468,6422.4,1.9,3,0.997,58362,862.6380000000006,100.0000,0.20416,0.0241,64
469,6434.1,9.9,123,0.8770000000000066,58485,863.5150000000006,100.0000,0.20248,0.0325,64
470,6441.3,5.5,83,4.917000000000006,58568,868.4320000000006,100.0000,0.20135,0.0311,64
471,6452.0,9.0,112,8.887999999999996,58680,877.3200000000006,100.0000,0.19982,0.0330,64
472,6467.1,13.4,180,1.82000000000001,58860,879.1400000000007,100.0000,0.19737,0.0328,64
473,6474.2,5.4,56,6.943999999999997,58916,886.0840000000006,100.0000,0.19660,0.0307,64
474,6480.1,4.1,37,6.962999999999995,58953,893.0470000000006,100.0000,0.19610,0.0340,64
475,6494.3,12.6,162,2.8380000000000134,59115,895.8850000000006,100.0000,0.19389,0.0340,64
476,6499.4,3.3,25,2.9750000000000023,59140,898.8600000000006,100.0000,0.19355,0.0326,64
477,6512.9,11.8,180,3.819999999999982,59320,902.6800000000005,100.0000,0.19109,0.0335,64
478,6523.6,9.0,112,6.888000000000008,59432,909.5680000000006,100.0000,0.18956,0.0331,64
479,6537.3,12.0,180,1.8199999999999905,59612,911.3880000000005,100.0000,0.18711,0.0318,64
480,6550.8,11.8,180,3.8200000000000105,59792,915.2080000000005,100.0000,0.18466,0.0332,64
481,6555.3,2.8,16,0.984,59808,916.1920000000006,100.0000,0.18444,0.0307,64
482,6569.1,12.1,180,1.820000000000006,59988,918.0120000000006,100.0000,0.18198,0.0295,64
483,6582.8,11.9,157,0.8430000000000051,60145,918.8550000000006,100.0000,0.17984,0.0539,64
484,6637.9,11.6,180,1.8200000000000154,60325,920.6750000000006,100.0000,0.17739,0.0576,64
485,6651.2,11.6,180,1.8200000000000154,60505,922.4950000000007,100.0000,0.17493,0.0536,64
486,6663.2,10.3,132,4.868000000000011,60637,927.3630000000007,100.0000,0.17313,0.0529,64
487,6676.1,11.2,142,4.857999999999963,60779,932.2210000000007,100.0000,0.17120,0.0513,64
488,6688.9,11.1,143,6.856999999999989,60922,939.0780000000007,100.0000,0.16925,0.0477,64
489,6702.3,11.6,180,-0.17999999999999883,61102,938.8980000000007,100.0000,0.16679,0.0491,64
490,6710.4,6.4,72,2.928000000000005,61174,941.8260000000007,100.0000,0.16581,0.0457,64
491,6717.6,5.5,57,0.943000000000002,61231,942.7690000000007,100.0000,0.16503,0.0479,64
492,6731.3,12.0,180,3.820000000000017,61411,946.5890000000007,100.0000,0.16258,0.0474,64
493,6744.5,11.5,180,5.819999999999967,61591,952.4090000000007,100.0000,0.16012,0.0459,64
494,6759.1,12.8,170,8.830000000000007,61761,961.2390000000007,100.0000,0.15781,0.0457,64
495,6763.7,2.9,18,2.9820000000000007,61779,964.2210000000007,100.0000,0.15756,0.0446,64
496,6770.2,4.8,45,2.9550000000000036,61824,967.1760000000007,100.0000,0.15695,0.0488,64
497,6783.6,11.8,180,1.8199999999999972,62004,968.9960000000008,100.0000,0.15449,0.0460,64
498,6837.3,11.6,180,1.8200000000000176,62184,970.8160000000008,100.0000,0.15204,0.0433,64
499,6850.9,11.9,180,3.820000000000003,62364,974.6360000000009,100.0000,0.14958,0.0419,64
500,6864.3,11.7,180,3.8200000000000176,62544,978.4560000000009,100.0000,0.14713,0.0445,64
501,6875.9,9.9,123,8.876999999999974,62667,987.3330000000009,100.0000,0.14545,0.0416,64
502,6886.4,8.7,107,4.892999999999999,62774,992.2260000000009,100.0000,0.14399,0.0403,64
503,6891.9,3.9,33,0.9670000000000012,62807,993.1930000000009,100.0000,0.14354,0.0460,64
504,6905.4,11.7,180,3.820000000000008,62987,997.0130000000009,100.0000,0.14109,0.0434,64
505,6919.5,12.3,162,2.83800000000001,63149,999.8510000000009,100.0000,0.13888,0.0406,64
506,6932.8,11.6,180,1.8200000000000154,63329,1001.671000000001,100.0000,0.13642,0.0395,64
507,6946.1,11.6,180,3.8200000000000154,63509,1005.491000000001,100.0000,0.13397,0.0410,64
508,6959.5,11.7,180,3.8200000000000185,63689,1009.3110000000011,100.0000,0.13151,0.0419,64
509,6972.9,11.7,180,5.820000000000012,63869,1015.1310000000011,100.0000,0.12906,0.0417,64
510,6986.3,11.6,180,5.819999999999955,64049,1020.951000000001,100.0000,0.12660,0.0410,64
511,7042.6,11.8,180,1.820000000000018,64229,1022.7710000000011,100.0000,0.12415,0.0385,64
512,7053.6,9.3,117,6.882999999999969,64346,1029.6540000000011,100.0000,0.12255,0.0403,64
513,7057.5,2.2,7,0.993,64353,1030.647000000001,100.0000,0.12246,0.0467,64
514,7065.1,5.9,63,6.936999999999997,64416,1037.584000000001,100.0000,0.12160,0.0371,64
515,7078.5,11.7,180,1.8199999999999634,64596,1039.404000000001,100.0000,0.11915,0.0388,64
516,7089.7,9.4,120,2.880000000000004,64716,1042.284000000001,100.0000,0.11751,0.0358,64
517,7095.8,4.4,41,6.958999999999997,64757,1049.243000000001,100.0000,0.11695,0.0362,64
518,7106.8,9.2,115,0.885000000000003,64872,1050.128000000001,100.0000,0.11538,0.0386,64
519,7115.0,6.5,73,6.926999999999987,64945,1057.055000000001,100.0000,0.11439,0.0389,64
520,7128.5,11.7,180,9.820000000000048,65125,1066.875000000001,100.0000,0.11193,0.0393,64
521,7141.9,11.7,180,7.820000000000019,65305,1074.6950000000008,100.0000,0.10948,0.0385,64
522,7146.8,3.1,21,0.979,65326,1075.674000000001,100.0000,0.10919,0.0341,64
523,7160.3,11.8,180,5.819999999999953,65506,1081.4940000000008,100.0000,0.10674,0.0380,64
524,7173.8,11.8,180,3.8200000000000034,65686,1085.3140000000008,100.0000,0.10428,0.0373,64
525,7178.1,2.6,14,0.986,65700,1086.3000000000009,100.0000,0.10409,0.0387,64
526,7191.4,11.6,180,1.820000000000014,65880,1088.1200000000008,100.0000,0.10164,0.0369,64
527,7197.3,4.2,38,4.962000000000003,65918,1093.0820000000008,100.0000,0.10112,0.0355,64
528,7210.6,11.6,180,3.81999999999997,66098,1096.9020000000007,100.0000,0.10000,0.0351,64
529,7264.5,13.6,180,7.819999999999995,66278,1104.7220000000007,100.0000,0.10000,0.0363,64
530,7275.0,8.8,105,6.894999999999992,66383,1111.6170000000006,100.0000,0.10000,0.0367,64
531,7281.3,4.6,44,6.956000000000001,66427,1118.5730000000005,100.0000,0.10000,0.0375,64
532,7294.9,11.9,153,6.846999999999971,66580,1125.4200000000005,100.0000,0.10000,0.0352,64
533,7308.2,11.6,180,3.8199999999999887,66760,1129.2400000000005,100.0000,0.10000,0.0349,64
534,7315.5,5.6,58,8.94199999999999,66818,1138.1820000000005,100.0000,0.10000,0.0336,64
535,7320.3,3.0,19,2.981000000000001,66837,1141.1630000000005,100.0000,0.10000,0.0378,64
536,7328.4,6.4,98,8.901999999999987,66935,1150.0650000000005,100.0000,0.10000,0.0372,64
537,7336.2,6.0,39,4.961000000000002,66974,1155.0260000000005,100.0000,0.10000,0.0332,64
538,7342.3,4.5,41,6.959000000000002,67015,1161.9850000000006,100.0000,0.10000,0.0373,64
539,7352.7,8.6,133,6.866999999999967,67148,1168.8520000000005,100.0000,0.10000,0.0355,64
540,7368.0,13.6,180,1.8199999999999923,67328,1170.6720000000005,100.0000,0.10000,0.0363,64
541,7373.8,4.1,35,6.964999999999999,67363,1177.6370000000004,100.0000,0.10000,0.0379,64
542,7388.0,12.5,165,0.8350000000000088,67528,1178.4720000000004,100.0000,0.10000,0.0370,64
543,7394.2,4.4,41,8.958999999999998,67569,1187.4310000000005,100.0000,0.10000,0.0366,64
544,7402.9,7.0,80,8.91999999999998,67649,1196.3510000000006,100.0000,0.10000,0.0356,64
545,7416.3,11.6,180,3.8199999999999896,67829,1200.1710000000005,100.0000,0.10000,0.0347,64
546,7426.1,8.1,96,8.903999999999996,67925,1209.0750000000005,100.0000,0.10000,0.0348,64
547,7431.1,3.3,51,2.9490000000000056,67976,1212.0240000000006,100.0000,0.10000,0.0383,64
548,7446.2,13.4,180,1.820000000000019,68156,1213.8440000000005,100.0000,0.10000,0.0348,64
549,7501.9,11.9,180,-2.179999999999993,68336,1211.6640000000004,100.0000,0.10000,0.0374,64
550,7506.1,2.4,11,-1.0109999999999997,68347,1210.6530000000005,100.0000,0.10000,0.0433,64
551,7512.8,5.0,47,2.9530000000000043,68394,1213.6060000000004,100.0000,0.10000,0.0364,64
552,7522.3,7.8,93,6.906999999999998,68487,1220.5130000000004,100.0000,0.10000,0.0351,64
553,7535.7,11.6,180,5.820000000000012,68667,1226.3330000000003,100.0000,0.10000,0.0352,64
554,7539.2,1.8,2,0.998,68669,1227.3310000000004,100.0000,0.10000,0.0288,64
555,7552.8,11.8,180,3.820000000000002,68849,1231.1510000000003,100.0000,0.10000,0.0345,64
556,7563.8,9.3,117,2.8830000000000098,68966,1234.0340000000003,100.0000,0.10000,0.0375,64
557,7577.4,11.8,180,-0.18000000000002248,69146,1233.8540000000003,100.0000,0.10000,0.0342,64
558,7584.0,4.9,49,4.951000000000004,69195,1238.8050000000003,100.0000,0.10000,0.0339,64
559,7597.3,11.6,180,7.820000000000006,69375,1246.6250000000002,100.0000,0.10000,0.0354,64
560,7610.7,11.6,180,-0.17999999999999816,69555,1246.4450000000002,100.0000,0.10000,0.0345,64
561,7624.2,11.7,180,3.8199999999999736,69735,1250.265,100.0000,0.10000,0.0344,64
562,7628.4,2.5,12,0.9880000000000007,69747,1251.2530000000002,100.0000,0.10000,0.0370,64
563,7641.9,11.7,180,5.819999999999953,69927,1257.073,100.0000,0.10000,0.0341,64
564,7655.4,11.8,180,-0.17999999999998617,70107,1256.893,100.0000,0.10000,0.0522,64
