episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size
288,3690.1,4.1,40,20.96000000000001,34512,4941.487999999995,100.0000,0.52939,0.0901,64
289,3696.2,4.6,48,24.951999999999995,34560,4966.439999999995,100.0000,0.52873,0.0946,64
290,3704.6,6.8,81,20.918999999999976,34641,4987.358999999995,100.0000,0.52763,0.0993,64
291,3712.6,6.4,72,8.927999999999988,34713,4996.286999999995,100.0000,0.52665,0.0938,64
292,3719.7,5.6,61,20.93899999999999,34774,5017.225999999995,100.0000,0.52582,0.0913,64
293,3723.7,2.4,14,4.986000000000001,34788,5022.211999999995,100.0000,0.52562,0.1070,64
294,3730.2,4.9,53,20.94699999999999,34841,5043.158999999995,100.0000,0.52490,0.0840,64
295,3737.2,5.5,61,24.938999999999997,34902,5068.097999999995,100.0000,0.52407,0.0932,64
296,3741.9,3.1,24,4.976000000000001,34926,5073.073999999995,100.0000,0.52374,0.0850,64
297,3745.2,1.7,3,0.997,34929,5074.070999999995,100.0000,0.52370,0.0827,64
298,3753.5,6.8,82,24.91799999999998,35011,5098.988999999995,100.0000,0.52258,0.0963,64
299,3761.2,6.2,71,28.928999999999952,35082,5127.917999999995,100.0000,0.52162,0.0943,64
300,3775.8,13.0,171,28.82900000000003,35253,5156.746999999995,100.0000,0.51928,0.0905,64
301,3789.0,11.6,180,35.81999999999992,35433,5192.566999999995,100.0000,0.51683,0.0931,64
302,3795.2,4.7,73,16.927000000000028,35506,5209.493999999994,100.0000,0.51583,0.0925,64
303,3809.6,12.8,180,39.82000000000021,35686,5249.313999999995,100.0000,0.51338,0.0950,64
304,3823.1,12.0,180,27.81999999999987,35866,5277.133999999995,100.0000,0.51092,0.0879,64
305,3836.4,11.7,180,39.82000000000024,36046,5316.953999999995,100.0000,0.50847,0.0902,64
306,3879.5,11.4,127,12.873000000000047,36173,5329.826999999996,100.0000,0.50674,0.0939,64
307,3890.5,9.4,123,16.87700000000006,36296,5346.703999999996,100.0000,0.50506,0.0950,64
308,3899.3,7.3,88,24.911999999999942,36384,5371.615999999996,100.0000,0.50386,0.0832,64
309,3912.5,11.6,180,31.819999999999876,36564,5403.435999999996,100.0000,0.50141,0.0844,64
310,3921.1,7.0,84,20.915999999999993,36648,5424.351999999996,100.0000,0.50026,0.0880,64
311,3934.0,11.3,147,24.852999999999906,36795,5449.204999999996,100.0000,0.49826,0.0880,64
312,3937.4,1.9,5,0.995,36800,5450.199999999996,100.0000,0.49819,0.1101,64
313,3950.8,11.8,180,39.820000000000064,36980,5490.019999999996,100.0000,0.49573,0.0868,64
314,3955.8,3.5,52,8.948000000000004,37032,5498.967999999996,100.0000,0.49502,0.0852,64
315,3963.1,5.7,41,20.95900000000001,37073,5519.926999999996,100.0000,0.49447,0.0973,64
316,3976.6,11.9,180,31.81999999999987,37253,5551.746999999996,100.0000,0.49201,0.0832,64
317,3988.6,10.5,138,40.862000000000066,37391,5592.608999999996,100.0000,0.49013,0.0834,64
318,3997.7,7.5,92,36.90799999999995,37483,5629.516999999996,100.0000,0.48887,0.0848,64
319,4002.9,3.7,32,12.968000000000004,37515,5642.484999999996,100.0000,0.48844,0.0854,64
320,4010.8,6.3,74,20.92600000000002,37589,5663.410999999996,100.0000,0.48743,0.0818,64
321,4020.8,8.5,107,28.892999999999958,37696,5692.303999999996,100.0000,0.48597,0.0811,64
322,4032.3,9.9,128,32.87199999999989,37824,5725.175999999997,100.0000,0.48422,0.0940,64
323,4040.1,6.2,97,16.903000000000016,37921,5742.078999999997,100.0000,0.48290,0.0863,64
324,4055.3,13.7,180,15.820000000000078,38101,5757.898999999997,100.0000,0.48045,0.0852,64
325,4100.6,4.9,28,4.972000000000001,38129,5762.8709999999965,100.0000,0.48006,0.0829,64
326,4105.0,2.8,20,8.979999999999997,38149,5771.850999999996,100.0000,0.47979,0.1114,64
327,4116.6,10.0,128,32.87199999999994,38277,5804.722999999996,100.0000,0.47805,0.0845,64
328,4126.4,8.2,103,32.89699999999998,38380,5837.619999999996,100.0000,0.47664,0.0866,64
329,4129.7,1.8,28,8.972,38408,5846.591999999996,100.0000,0.47626,0.0765,64
330,4139.8,8.5,84,12.916000000000011,38492,5859.507999999996,100.0000,0.47511,0.0815,64
331,4147.7,6.4,75,20.925000000000015,38567,5880.432999999996,100.0000,0.47409,0.0794,64
332,4161.4,12.1,166,40.834000000000074,38733,5921.266999999996,100.0000,0.47183,0.0843,64
333,4169.8,6.8,80,16.919999999999984,38813,5938.186999999996,100.0000,0.47074,0.0972,64
334,4173.0,1.6,26,12.974000000000004,38839,5951.160999999996,100.0000,0.47038,0.0853,64
335,4181.2,6.7,54,16.946000000000012,38893,5968.106999999996,100.0000,0.46965,0.0874,64
336,4196.1,13.3,180,35.82000000000011,39073,6003.926999999996,100.0000,0.46719,0.0856,64
337,4208.0,10.3,136,32.863999999999905,39209,6036.790999999996,100.0000,0.46534,0.0881,64
338,4211.6,2.1,8,4.992000000000001,39217,6041.782999999996,100.0000,0.46523,0.0719,64
339,4215.0,1.9,5,4.995,39222,6046.777999999996,100.0000,0.46516,0.0845,64
340,4223.4,6.8,81,28.918999999999986,39303,6075.696999999996,100.0000,0.46406,0.0863,64
341,4227.9,2.9,21,8.979000000000001,39324,6084.675999999996,100.0000,0.46377,0.0731,64
342,4233.8,4.3,42,8.957999999999998,39366,6093.6339999999955,100.0000,0.46320,0.0886,64
343,4246.9,11.5,180,35.82000000000002,39546,6129.453999999995,100.0000,0.46074,0.0855,64
344,4251.9,3.5,31,12.968999999999996,39577,6142.422999999995,100.0000,0.46032,0.0936,64
345,4265.0,11.5,180,35.8200000000001,39757,6178.242999999995,100.0000,0.45786,0.0823,64
346,4268.9,2.3,36,12.964000000000004,39793,6191.206999999995,100.0000,0.45737,0.0781,64
347,4277.7,7.2,64,20.93599999999999,39857,6212.142999999995,100.0000,0.45650,0.0715,64
348,4291.1,11.8,180,35.82000000000011,40037,6247.962999999994,100.0000,0.45405,0.1151,64
349,4334.3,6.4,50,4.950000000000004,40087,6252.912999999994,100.0000,0.45336,0.2361,64
350,4338.6,2.8,44,24.955999999999985,40131,6277.868999999994,100.0000,0.45276,0.2489,64
351,4343.7,3.5,6,0.994,40137,6278.862999999994,100.0000,0.45268,0.2632,64
352,4350.1,4.9,52,16.947999999999997,40189,6295.810999999994,100.0000,0.45197,0.2413,64
353,4358.3,6.6,82,28.917999999999974,40271,6324.728999999994,100.0000,0.45086,0.2214,64
354,4363.5,3.6,32,4.968000000000002,40303,6329.696999999994,100.0000,0.45042,0.2160,64
355,4369.7,4.7,46,4.954000000000005,40349,6334.6509999999935,100.0000,0.44979,0.2307,64
356,4376.1,4.8,48,8.952000000000002,40397,6343.602999999994,100.0000,0.44914,0.2206,64
357,4379.7,2.0,7,4.993,40404,6348.595999999994,100.0000,0.44904,0.2495,64
358,4388.5,7.3,93,36.90699999999995,40497,6385.502999999994,100.0000,0.44777,0.2074,64
359,4390.8,0.7,11,8.989,40508,6394.491999999994,100.0000,0.44762,0.2270,64
360,4395.9,3.6,7,4.993,40515,6399.484999999994,100.0000,0.44753,0.2445,64
361,4400.5,3.1,24,12.975999999999997,40539,6412.460999999994,100.0000,0.44720,0.2062,64
362,4405.6,3.5,30,4.970000000000003,40569,6417.430999999994,100.0000,0.44679,0.1853,64
363,4412.4,5.2,55,4.945000000000006,40624,6422.375999999994,100.0000,0.44604,0.1985,64
364,4422.8,8.9,116,32.883999999999915,40740,6455.259999999994,100.0000,0.44446,0.2022,64
365,4427.7,3.3,29,12.971000000000005,40769,6468.230999999994,100.0000,0.44406,0.2226,64
366,4433.0,3.7,34,16.966000000000008,40803,6485.196999999995,100.0000,0.44360,0.2084,64
367,4443.5,8.9,117,40.88300000000006,40920,6526.0799999999945,100.0000,0.44201,0.1944,64
368,4455.6,10.5,165,36.834999999999994,41085,6562.9149999999945,100.0000,0.43976,0.1935,64
369,4460.5,3.4,4,0.996,41089,6563.910999999995,100.0000,0.43970,0.1797,64
370,4468.4,6.3,76,32.92399999999994,41165,6596.834999999995,100.0000,0.43866,0.1940,64
371,4481.2,11.3,180,39.82000000000016,41345,6636.654999999994,100.0000,0.43621,0.1883,64
372,4492.4,9.6,154,36.84600000000002,41499,6673.500999999995,100.0000,0.43411,0.1804,64
373,4498.8,4.8,27,12.973000000000008,41526,6686.473999999995,100.0000,0.43374,0.2094,64
374,4507.5,7.2,89,36.91099999999999,41615,6723.384999999995,100.0000,0.43253,0.1674,64
375,4517.2,8.1,102,28.897999999999918,41717,6752.282999999995,100.0000,0.43114,0.1792,64
376,4528.4,9.6,127,32.87299999999989,41844,6785.1559999999945,100.0000,0.42940,0.1750,64
377,4536.4,6.4,77,32.922999999999966,41921,6818.078999999994,100.0000,0.42835,0.1742,64
378,4543.6,5.6,63,12.937000000000015,41984,6831.015999999994,100.0000,0.42750,0.1652,64
379,4547.0,1.9,5,4.995,41989,6836.010999999994,100.0000,0.42743,0.1633,64
380,4552.5,3.9,37,16.963000000000015,42026,6852.973999999994,100.0000,0.42692,0.1556,64
381,4594.5,8.7,86,20.913999999999945,42112,6873.887999999994,100.0000,0.42575,0.1571,64
382,4600.6,4.5,48,12.951999999999998,42160,6886.839999999994,100.0000,0.42510,0.1581,64
383,4604.2,2.1,8,4.992,42168,6891.831999999994,100.0000,0.42499,0.1724,64
384,4612.7,6.9,109,28.890999999999995,42277,6920.722999999994,100.0000,0.42350,0.1672,64
385,4618.7,4.5,22,0.978,42299,6921.700999999994,100.0000,0.42320,0.1704,64
386,4631.4,11.2,180,35.820000000000164,42479,6957.520999999993,100.0000,0.42075,0.1604,64
387,4638.8,5.8,67,24.932999999999986,42546,6982.453999999993,100.0000,0.41983,0.1581,64
388,4651.8,11.4,180,35.81999999999996,42726,7018.273999999993,100.0000,0.41738,0.1660,64
389,4656.4,3.0,23,12.977000000000006,42749,7031.250999999993,100.0000,0.41706,0.1800,64
390,4669.2,11.3,154,36.846000000000124,42903,7068.096999999993,100.0000,0.41496,0.1621,64
391,4682.5,11.8,180,31.819999999999823,43083,7099.916999999993,100.0000,0.41251,0.1525,64
392,4695.7,11.6,180,39.82000000000018,43263,7139.736999999994,100.0000,0.41005,0.1466,64
393,4701.7,4.4,43,12.95700000000001,43306,7152.693999999994,100.0000,0.40947,0.1404,64
394,4705.8,2.5,15,4.985000000000001,43321,7157.678999999994,100.0000,0.40926,0.1572,64
395,4712.4,5.1,56,16.944000000000013,43377,7174.622999999994,100.0000,0.40850,0.1490,64
396,4718.0,4.1,39,20.961,43416,7195.583999999994,100.0000,0.40797,0.1429,64
397,4731.0,11.4,180,39.82000000000007,43596,7235.403999999994,100.0000,0.40551,0.1474,64
398,4742.0,9.4,124,32.875999999999905,43720,7268.279999999994,100.0000,0.40382,0.1543,64
399,4750.9,7.4,91,36.90900000000002,43811,7305.188999999994,100.0000,0.40258,0.1459,64
400,4763.8,11.3,180,31.819999999999848,43991,7337.008999999994,100.0000,0.40013,0.1478,64
401,4767.8,2.5,15,4.985,44006,7341.993999999993,100.0000,0.39992,0.1395,64
402,4811.0,4.1,16,16.984,44022,7358.977999999994,100.0000,0.39970,0.1496,64
403,4816.9,4.3,44,32.95599999999998,44066,7391.933999999994,100.0000,0.39910,0.1442,64
404,4820.0,1.5,24,12.975999999999999,44090,7404.9099999999935,100.0000,0.39878,0.1364,64
405,4834.5,12.9,154,40.84600000000016,44244,7445.755999999994,100.0000,0.39668,0.1394,64
406,4847.4,11.4,180,39.82000000000013,44424,7485.575999999994,100.0000,0.39422,0.1461,64
407,4860.3,11.4,180,39.82000000000018,44604,7525.395999999994,100.0000,0.39177,0.1344,64
408,4864.1,2.2,11,8.989,44615,7534.384999999994,100.0000,0.39162,0.1372,64
409,4870.9,5.3,59,24.940999999999963,44674,7559.325999999994,100.0000,0.39081,0.1385,64
410,4879.7,7.2,90,24.910000000000004,44764,7584.2359999999935,100.0000,0.38959,0.1380,64
411,4890.5,9.3,122,40.87800000000002,44886,7625.113999999993,100.0000,0.38792,0.1464,64
412,4904.1,12.0,167,40.833000000000006,45053,7665.946999999993,100.0000,0.38565,0.1469,64
413,4914.8,9.1,120,40.88000000000008,45173,7706.826999999993,100.0000,0.38401,0.1413,64
414,4919.4,3.0,48,24.951999999999988,45221,7731.778999999993,100.0000,0.38335,0.1489,64
415,4933.9,13.0,180,35.82000000000021,45401,7767.598999999994,100.0000,0.38090,0.1329,64
416,4938.7,3.2,26,8.974,45427,7776.572999999994,100.0000,0.38055,0.1414,64
417,4945.1,4.9,53,20.947,45480,7797.519999999994,100.0000,0.37982,0.1384,64
418,4949.2,2.5,14,8.985999999999999,45494,7806.505999999994,100.0000,0.37963,0.1410,64
419,4958.5,7.7,98,32.901999999999965,45592,7839.407999999994,100.0000,0.37830,0.1371,64
420,4965.2,5.2,56,20.943999999999985,45648,7860.351999999994,100.0000,0.37753,0.1230,64
421,4972.5,5.7,65,32.93499999999995,45713,7893.286999999995,100.0000,0.37665,0.1337,64
422,4976.4,2.3,12,12.988,45725,7906.274999999995,100.0000,0.37648,0.1454,64
423,4985.7,7.8,100,32.899999999999935,45825,7939.174999999995,100.0000,0.37512,0.1457,64
424,4989.0,1.7,3,0.997,45828,7940.171999999995,100.0000,0.37508,0.1228,64
425,4997.0,6.5,79,32.920999999999985,45907,7973.092999999995,100.0000,0.37400,0.1329,64
426,5002.2,3.6,32,12.968,45939,7986.060999999995,100.0000,0.37356,0.1172,64
427,5011.7,8.0,104,40.896000000000086,46043,8026.956999999995,100.0000,0.37215,0.1454,64
428,5065.5,12.8,180,39.820000000000064,46223,8066.776999999995,100.0000,0.36969,0.1310,64
429,5070.6,3.5,31,20.968999999999998,46254,8087.745999999995,100.0000,0.36927,0.1241,64
430,5077.7,5.5,64,28.93599999999996,46318,8116.681999999994,100.0000,0.36839,0.1398,64
431,5082.9,3.6,33,12.967000000000004,46351,8129.648999999994,100.0000,0.36794,0.1409,64
432,5089.2,4.7,51,28.948999999999977,46402,8158.597999999994,100.0000,0.36725,0.1293,64
433,5093.8,3.1,23,8.976999999999997,46425,8167.574999999993,100.0000,0.36694,0.1152,64
434,5099.1,3.8,35,20.965000000000003,46460,8188.539999999994,100.0000,0.36646,0.1231,64
435,5103.8,3.1,25,16.975000000000005,46485,8205.514999999994,100.0000,0.36612,0.1333,64
436,5108.1,2.7,18,4.982,46503,8210.496999999994,100.0000,0.36587,0.1344,64
437,5113.9,4.3,42,12.958000000000002,46545,8223.454999999994,100.0000,0.36530,0.1403,64
438,5120.4,4.9,54,24.945999999999998,46599,8248.400999999994,100.0000,0.36456,0.1350,64
439,5133.6,11.6,180,23.819999999999855,46779,8272.220999999994,100.0000,0.36211,0.1432,64
440,5143.2,8.1,103,36.897,46882,8309.117999999995,100.0000,0.36070,0.1356,64
441,5157.1,12.3,172,40.827999999999896,47054,8349.945999999994,100.0000,0.35836,0.1302,64
442,5167.1,8.4,108,32.891999999999925,47162,8382.837999999994,100.0000,0.35689,0.1335,64
443,5174.9,6.3,74,28.925999999999945,47236,8411.763999999994,100.0000,0.35588,0.1281,64
444,5187.7,11.2,180,39.82000000000009,47416,8451.583999999993,100.0000,0.35342,0.1277,64
445,5192.0,2.7,19,4.981000000000002,47435,8456.564999999993,100.0000,0.35316,0.1267,64
446,5200.5,6.9,86,40.91400000000007,47521,8497.478999999994,100.0000,0.35199,0.1331,64
447,5211.3,9.3,122,36.878,47643,8534.356999999995,100.0000,0.35033,0.1362,64
448,5220.1,7.3,90,28.91000000000001,47733,8563.266999999994,100.0000,0.34910,0.1296,64
449,5224.6,2.9,22,8.977999999999996,47755,8572.244999999994,100.0000,0.34880,0.1512,64
450,5237.5,11.3,180,35.82000000000023,47935,8608.064999999993,100.0000,0.34634,0.1320,64
451,5250.3,11.2,180,39.8199999999999,48115,8647.884999999993,100.0000,0.34389,0.1336,64
452,5299.1,9.9,108,36.89199999999994,48223,8684.776999999993,100.0000,0.34242,0.1145,64
453,5305.9,5.3,58,24.942000000000007,48281,8709.718999999994,100.0000,0.34163,0.1232,64
454,5319.9,12.4,170,36.830000000000005,48451,8746.548999999994,100.0000,0.33931,0.1287,64
455,5331.5,10.0,133,28.866999999999926,48584,8775.415999999994,100.0000,0.33749,0.1303,64
456,5344.2,11.1,177,36.82299999999992,48761,8812.238999999994,100.0000,0.33508,0.1215,64
457,5349.5,3.8,10,4.990000000000001,48771,8817.228999999994,100.0000,0.33494,0.1413,64
458,5357.1,6.1,73,36.927000000000035,48844,8854.155999999994,100.0000,0.33395,0.1242,64
459,5361.1,2.4,13,8.987,48857,8863.142999999993,100.0000,0.33377,0.1390,64
460,5372.2,9.6,128,32.8719999999999,48985,8896.014999999992,100.0000,0.33203,0.1310,64
461,5383.9,10.1,135,40.86499999999996,49120,8936.879999999992,100.0000,0.33019,0.1197,64
462,5398.0,12.5,175,40.825000000000074,49295,8977.704999999993,100.0000,0.32780,0.1201,64
463,5403.3,3.8,34,12.966000000000001,49329,8990.670999999993,100.0000,0.32734,0.1254,64
464,5410.3,5.5,62,20.937999999999974,49391,9011.608999999993,100.0000,0.32649,0.1264,64
465,5423.8,12.0,163,32.83699999999988,49554,9044.445999999993,100.0000,0.32427,0.1276,64
466,5432.2,6.8,84,36.915999999999976,49638,9081.361999999992,100.0000,0.32312,0.1206,64
467,5438.1,4.3,43,24.95699999999999,49681,9106.318999999992,100.0000,0.32254,0.1540,64
468,5443.6,4.0,39,32.96099999999999,49720,9139.279999999992,100.0000,0.32200,0.1231,64
469,5447.1,1.9,6,0.994,49726,9140.273999999992,100.0000,0.32192,0.1316,64
470,5456.9,8.2,105,28.895,49831,9169.168999999993,100.0000,0.32049,0.1224,64
471,5463.9,5.5,61,16.93900000000002,49892,9186.107999999993,100.0000,0.31966,0.1332,64
472,5472.6,7.1,87,32.91299999999993,49979,9219.020999999993,100.0000,0.31847,0.1303,64
473,5485.2,11.0,153,40.847000000000094,50132,9259.867999999993,100.0000,0.31639,0.2943,64
474,5527.8,4.4,21,4.979000000000001,50153,9264.846999999992,100.0000,0.31610,0.3037,64
475,5533.3,3.9,37,16.963000000000005,50190,9281.809999999992,100.0000,0.31559,0.2839,64
476,5539.8,5.0,56,16.944000000000006,50246,9298.753999999992,100.0000,0.31483,0.2806,64
477,5547.6,6.2,74,32.925999999999966,50320,9331.679999999991,100.0000,0.31382,0.2751,64
478,5560.2,11.1,152,40.84800000000011,50472,9372.527999999991,100.0000,0.31175,0.2658,64
479,5564.8,3.0,48,16.95200000000002,50520,9389.47999999999,100.0000,0.31109,0.2669,64
480,5570.2,3.9,12,0.988,50532,9390.46799999999,100.0000,0.31093,0.2691,64
481,5577.6,5.8,68,28.931999999999963,50600,9419.39999999999,100.0000,0.31000,0.2573,64
482,5584.1,5.0,53,24.947000000000006,50653,9444.34699999999,100.0000,0.30928,0.2492,64
483,5594.2,8.5,107,28.89299999999998,50760,9473.23999999999,100.0000,0.30782,0.2711,64
484,5602.5,6.8,84,28.91599999999991,50844,9502.15599999999,100.0000,0.30668,0.2634,64
485,5606.2,2.1,9,0.991,50853,9503.14699999999,100.0000,0.30655,0.2587,64
486,5616.7,9.0,113,28.88699999999994,50966,9532.03399999999,100.0000,0.30501,0.2533,64
487,5625.8,7.5,95,32.90499999999993,51061,9564.938999999991,100.0000,0.30372,0.2522,64
488,5633.3,6.0,70,28.929999999999957,51131,9593.868999999992,100.0000,0.30276,0.2621,64
489,5646.3,11.4,180,39.8200000000002,51311,9633.688999999991,100.0000,0.30031,0.2453,64
490,5652.5,4.7,50,24.949999999999978,51361,9658.638999999992,100.0000,0.29963,0.2435,64
491,5665.3,11.2,180,39.82000000000013,51541,9698.458999999992,100.0000,0.29717,0.2424,64
492,5673.6,6.7,83,24.91699999999996,51624,9723.375999999991,100.0000,0.29604,0.2374,64
493,5681.1,6.0,71,28.928999999999974,51695,9752.304999999991,100.0000,0.29507,0.2307,64
494,5687.9,5.2,57,16.94300000000002,51752,9769.24799999999,100.0000,0.29429,0.2231,64
495,5691.5,2.0,7,4.993,51759,9774.24099999999,100.0000,0.29420,0.2464,64
496,5693.1,0.1,2,0.998,51761,9775.23899999999,100.0000,0.29417,0.2130,64
497,5707.7,13.0,180,35.82000000000008,51941,9811.05899999999,100.0000,0.29172,0.2371,64
498,5711.3,2.1,8,4.992,51949,9816.05099999999,100.0000,0.29161,0.2134,64
499,5722.5,9.6,126,36.873999999999924,52075,9852.92499999999,100.0000,0.28989,0.2401,64
500,5764.5,6.5,53,28.94699999999999,52128,9881.87199999999,100.0000,0.28917,0.2342,64
501,5771.3,5.2,58,20.941999999999993,52186,9902.81399999999,100.0000,0.28838,0.2328,64
502,5774.7,1.8,4,0.996,52190,9903.809999999989,100.0000,0.28832,0.1650,64
503,5779.9,3.6,33,16.96700000000001,52223,9920.77699999999,100.0000,0.28787,0.2397,64
504,5783.8,2.4,13,4.987000000000001,52236,9925.763999999988,100.0000,0.28769,0.2084,64
505,5795.1,9.8,131,40.86900000000014,52367,9966.632999999989,100.0000,0.28591,0.2385,64
506,5802.5,5.8,67,28.93299999999996,52434,9995.565999999988,100.0000,0.28499,0.2143,64
507,5807.1,3.0,23,8.977,52457,10004.542999999989,100.0000,0.28468,0.2320,64
508,5813.2,4.6,48,28.951999999999984,52505,10033.494999999988,100.0000,0.28403,0.2395,64
509,5826.9,12.2,171,36.82900000000009,52676,10070.323999999988,100.0000,0.28169,0.2264,64
510,5837.6,9.1,122,36.87800000000011,52798,10107.201999999988,100.0000,0.28003,0.2192,64
511,5847.0,7.8,99,36.90100000000003,52897,10144.102999999988,100.0000,0.27868,0.2299,64
512,5850.6,2.0,7,4.993,52904,10149.095999999989,100.0000,0.27858,0.2006,64
513,5856.7,4.5,46,12.954000000000004,52950,10162.049999999988,100.0000,0.27796,0.2040,64
514,5860.8,2.6,16,8.984,52966,10171.033999999989,100.0000,0.27774,0.2207,64
515,5874.2,11.8,162,40.83800000000007,53128,10211.871999999988,100.0000,0.27553,0.2184,64
516,5880.6,4.9,53,12.946999999999997,53181,10224.818999999989,100.0000,0.27481,0.2144,64
517,5889.6,7.4,93,28.906999999999947,53274,10253.725999999988,100.0000,0.27354,0.2218,64
518,5893.7,2.5,16,0.984,53290,10254.709999999988,100.0000,0.27332,0.2075,64
519,5908.1,12.9,180,40.82000000000014,53470,10295.529999999988,100.0000,0.27087,0.2097,64
520,5918.2,8.5,111,40.88900000000015,53581,10336.418999999989,100.0000,0.26935,0.2045,64
521,5929.5,9.8,128,40.87199999999996,53709,10377.290999999988,100.0000,0.26761,0.2140,64
522,5935.6,4.5,46,24.953999999999983,53755,10402.244999999988,100.0000,0.26698,0.2055,64
523,5939.6,2.4,14,0.986,53769,10403.230999999989,100.0000,0.26679,0.2134,64
524,5945.6,4.5,47,32.95299999999999,53816,10436.183999999988,100.0000,0.26615,0.2132,64
525,5954.4,7.2,89,36.91100000000001,53905,10473.094999999988,100.0000,0.26493,0.2089,64
526,5961.5,5.6,65,24.934999999999985,53970,10498.029999999988,100.0000,0.26405,0.1989,64
527,5966.5,3.4,29,8.970999999999995,53999,10507.000999999987,100.0000,0.26365,0.1931,64
528,5972.4,4.4,42,12.958000000000016,54041,10519.958999999988,100.0000,0.26308,0.2067,64
529,6017.5,6.1,48,28.95199999999998,54089,10548.910999999987,100.0000,0.26243,0.1960,64
530,6027.6,8.5,111,36.889,54200,10585.799999999987,100.0000,0.26091,0.2104,64
531,6040.5,11.3,180,39.82000000000017,54380,10625.619999999986,100.0000,0.25846,0.2085,64
532,6053.5,11.4,180,39.82000000000015,54560,10665.439999999986,100.0000,0.25600,0.1994,64
533,6067.4,12.4,171,40.82900000000015,54731,10706.268999999986,100.0000,0.25367,0.2000,64
534,6070.7,1.8,3,0.997,54734,10707.265999999985,100.0000,0.25363,0.1780,64
535,6074.3,2.0,7,0.993,54741,10708.258999999985,100.0000,0.25353,0.2345,64
536,6077.9,2.0,7,0.993,54748,10709.251999999986,100.0000,0.25344,0.2210,64
537,6090.7,11.3,180,39.820000000000164,54928,10749.071999999986,100.0000,0.25098,0.1989,64
538,6094.5,2.2,10,0.99,54938,10750.061999999985,100.0000,0.25085,0.2059,64
539,6100.3,4.3,42,24.958,54980,10775.019999999986,100.0000,0.25028,0.1949,64
540,6111.0,9.1,122,36.87800000000009,55102,10811.897999999986,100.0000,0.24861,0.1917,64
541,6117.5,5.0,54,20.945999999999977,55156,10832.843999999986,100.0000,0.24787,0.1957,64
542,6120.8,1.7,3,0.997,55159,10833.840999999986,100.0000,0.24783,0.1803,64
543,6128.9,6.6,80,32.919999999999966,55239,10866.760999999986,100.0000,0.24674,0.1845,64
544,6132.3,1.8,4,0.996,55243,10867.756999999985,100.0000,0.24669,0.2149,64
545,6138.8,4.9,78,36.92200000000003,55321,10904.678999999986,100.0000,0.24562,0.2093,64
546,6148.3,8.0,77,32.92299999999996,55398,10937.601999999986,100.0000,0.24457,0.1902,64
547,6152.5,2.6,17,20.983,55415,10958.584999999986,100.0000,0.24434,0.2097,64
548,6165.3,11.2,180,39.8200000000002,55595,10998.404999999986,100.0000,0.24189,0.2060,64
549,6178.0,11.2,180,35.82000000000018,55775,11034.224999999986,100.0000,0.23943,0.1954,64
550,6186.6,7.1,89,40.911000000000065,55864,11075.135999999986,100.0000,0.23822,0.2166,64
551,6192.9,4.7,49,24.950999999999983,55913,11100.086999999985,100.0000,0.23755,0.1907,64
552,6202.1,7.6,98,40.90200000000013,56011,11140.988999999985,100.0000,0.23622,0.1928,64
553,6242.5,3.9,13,0.987,56024,11141.975999999984,100.0000,0.23604,0.2170,64
554,6246.3,2.2,10,4.99,56034,11146.965999999984,100.0000,0.23590,0.1297,64
555,6251.5,3.7,35,12.965000000000007,56069,11159.930999999984,100.0000,0.23542,0.2139,64
556,6255.2,2.1,8,0.992,56077,11160.922999999984,100.0000,0.23532,0.1815,64
557,6263.9,7.2,89,36.91099999999997,56166,11197.833999999984,100.0000,0.23410,0.2102,64
558,6268.3,2.8,19,16.981,56185,11214.814999999984,100.0000,0.23384,0.2705,64
559,6270.3,0.5,8,4.992000000000001,56193,11219.806999999984,100.0000,0.23373,0.2106,64
560,6278.3,6.4,53,20.94699999999998,56246,11240.753999999984,100.0000,0.23301,0.1819,64
561,6288.6,8.7,139,40.86099999999998,56385,11281.614999999985,100.0000,0.23112,0.1944,64
562,6301.8,11.7,138,40.86200000000014,56523,11322.476999999986,100.0000,0.22923,0.1939,64
563,6305.5,2.1,8,0.992,56531,11323.468999999986,100.0000,0.22912,0.1820,64
564,6310.8,3.8,35,20.96499999999999,56566,11344.433999999987,100.0000,0.22865,0.2055,64
565,6322.9,10.6,144,40.85600000000004,56710,11385.289999999986,100.0000,0.22668,0.1893,64
566,6333.2,8.8,116,36.884,56826,11422.173999999986,100.0000,0.22510,0.1887,64
567,6343.8,9.0,118,32.88199999999992,56944,11455.055999999986,100.0000,0.22349,0.1965,64
568,6348.1,2.7,18,0.982,56962,11456.037999999986,100.0000,0.22325,0.2360,64
569,6360.5,10.8,145,32.854999999999876,57107,11488.892999999985,100.0000,0.22127,0.1834,64
570,6368.4,6.4,74,28.925999999999966,57181,11517.818999999985,100.0000,0.22026,0.1881,64
571,6378.1,8.1,103,32.896999999999906,57284,11550.715999999984,100.0000,0.21886,0.1883,64
572,6390.8,11.2,180,39.82000000000022,57464,11590.535999999984,100.0000,0.21640,0.1932,64
573,6396.4,4.0,38,16.962000000000007,57502,11607.497999999983,100.0000,0.21588,0.1879,64
574,6407.9,10.0,135,40.86500000000006,57637,11648.362999999983,100.0000,0.21404,0.1867,64
575,6418.4,8.9,118,40.88200000000013,57755,11689.244999999983,100.0000,0.21243,0.1774,64
576,6429.2,9.2,121,36.878999999999934,57876,11726.123999999983,100.0000,0.21078,0.1830,64
