episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size
287,3936.3,13.6,180,17.820000000000057,36686,2669.3140000000008,100.0000,0.49974,0.0323,64
288,3949.9,11.9,180,17.819999999999986,36866,2687.134000000001,100.0000,0.49729,0.0308,64
289,3963.6,11.9,180,19.819999999999887,37046,2706.9540000000006,100.0000,0.49483,0.0304,64
290,3972.3,7.1,82,12.918000000000008,37128,2719.8720000000008,100.0000,0.49372,0.0274,64
291,3985.9,12.0,180,9.820000000000011,37308,2729.692000000001,100.0000,0.49126,0.0303,64
292,3999.6,11.9,180,17.819999999999972,37488,2747.512000000001,100.0000,0.48881,0.0319,64
293,4013.6,12.4,169,20.83099999999992,37657,2768.343000000001,100.0000,0.48650,0.0299,64
294,4017.4,2.2,9,0.991,37666,2769.334000000001,100.0000,0.48638,0.0270,64
295,4030.6,11.6,180,15.820000000000027,37846,2785.1540000000014,100.0000,0.48392,0.0309,64
296,4039.0,6.8,79,4.921000000000008,37925,2790.075000000001,100.0000,0.48285,0.0303,64
297,4053.8,13.2,176,18.824000000000055,38101,2808.8990000000013,100.0000,0.48045,0.0295,64
298,4108.9,13.6,180,17.820000000000004,38281,2826.7190000000014,100.0000,0.47799,0.0306,64
299,4111.1,0.7,10,0.99,38291,2827.709000000001,100.0000,0.47786,0.0251,64
300,4126.4,13.6,180,17.82,38471,2845.5290000000014,100.0000,0.47540,0.0289,64
301,4139.9,11.9,180,19.819999999999894,38651,2865.349000000001,100.0000,0.47295,0.0290,64
302,4144.5,2.9,20,4.980000000000001,38671,2870.329000000001,100.0000,0.47267,0.0347,64
303,4156.8,10.7,136,20.86399999999999,38807,2891.193000000001,100.0000,0.47082,0.0273,64
304,4169.1,10.7,135,8.864999999999993,38942,2900.058000000001,100.0000,0.46898,0.0288,64
305,4182.3,11.6,180,17.820000000000007,39122,2917.878000000001,100.0000,0.46652,0.0289,64
306,4186.1,2.2,9,2.9910000000000005,39131,2920.869000000001,100.0000,0.46640,0.0281,64
307,4197.7,9.9,124,18.876000000000023,39255,2939.7450000000013,100.0000,0.46471,0.0294,64
308,4211.1,11.8,180,15.82000000000005,39435,2955.5650000000014,100.0000,0.46226,0.0290,64
309,4224.1,11.4,147,18.852999999999938,39582,2974.4180000000015,100.0000,0.46025,0.0285,64
310,4229.9,4.2,41,14.959000000000007,39623,2989.3770000000013,100.0000,0.45969,0.0310,64
311,4243.5,11.9,180,19.820000000000025,39803,3009.1970000000015,100.0000,0.45724,0.0302,64
312,4256.7,11.6,180,17.820000000000032,39983,3027.0170000000016,100.0000,0.45478,0.0299,64
313,4268.3,10.0,123,16.877000000000038,40106,3043.8940000000016,100.0000,0.45311,0.0684,64
314,4313.7,8.3,78,18.921999999999997,40184,3062.8160000000016,100.0000,0.45204,0.0735,64
315,4321.3,6.0,68,12.931999999999993,40252,3075.7480000000014,100.0000,0.45111,0.0701,64
316,4334.3,11.4,152,20.847999999999992,40404,3096.5960000000014,100.0000,0.44904,0.0671,64
317,4341.8,5.8,65,14.935000000000004,40469,3111.5310000000013,100.0000,0.44816,0.0624,64
318,4346.0,2.6,15,0.985,40484,3112.5160000000014,100.0000,0.44795,0.0592,64
319,4352.6,5.0,53,20.94699999999998,40537,3133.4630000000016,100.0000,0.44723,0.0666,64
320,4362.3,8.1,99,10.901000000000003,40636,3144.3640000000014,100.0000,0.44588,0.0593,64
321,4368.0,4.1,38,12.962000000000002,40674,3157.3260000000014,100.0000,0.44536,0.0616,64
322,4381.1,11.5,180,19.81999999999995,40854,3177.1460000000015,100.0000,0.44291,0.0596,64
323,4390.5,7.7,95,12.905000000000012,40949,3190.0510000000017,100.0000,0.44161,0.0601,64
324,4403.7,11.6,180,19.819999999999954,41129,3209.871000000002,100.0000,0.43916,0.0592,64
325,4418.0,12.7,172,18.827999999999975,41301,3228.699000000002,100.0000,0.43681,0.0551,64
326,4432.7,13.0,173,14.82700000000005,41474,3243.526000000002,100.0000,0.43445,0.0548,64
327,4436.9,2.6,15,2.9850000000000003,41489,3246.5110000000022,100.0000,0.43425,0.0440,64
328,4450.1,11.6,180,19.820000000000043,41669,3266.3310000000024,100.0000,0.43179,0.0536,64
329,4463.3,11.6,180,19.81999999999989,41849,3286.151000000002,100.0000,0.42934,0.0504,64
330,4478.3,13.4,179,14.82100000000005,42028,3300.972000000002,100.0000,0.42690,0.0534,64
331,4528.3,10.5,113,16.887000000000008,42141,3317.859000000002,100.0000,0.42535,0.0517,64
332,4541.2,11.2,150,18.84999999999995,42291,3336.709000000002,100.0000,0.42331,0.0489,64
333,4555.8,13.0,179,20.820999999999945,42470,3357.530000000002,100.0000,0.42087,0.0474,64
334,4560.9,3.6,31,10.969000000000005,42501,3368.499000000002,100.0000,0.42045,0.0544,64
335,4567.8,5.2,56,14.944000000000011,42557,3383.443000000002,100.0000,0.41968,0.0531,64
336,4581.1,11.7,180,17.81999999999994,42737,3401.263000000002,100.0000,0.41723,0.0478,64
337,4591.5,8.8,114,20.885999999999957,42851,3422.149000000002,100.0000,0.41567,0.0473,64
338,4596.3,3.2,49,10.951000000000004,42900,3433.100000000002,100.0000,0.41500,0.0509,64
339,4611.4,13.5,180,19.819999999999897,43080,3452.920000000002,100.0000,0.41255,0.0478,64
340,4624.7,11.7,180,17.819999999999965,43260,3470.740000000002,100.0000,0.41010,0.0456,64
341,4637.7,11.4,180,19.819999999999915,43440,3490.5600000000018,100.0000,0.40764,0.0462,64
342,4645.2,5.9,65,10.934999999999992,43505,3501.4950000000017,100.0000,0.40675,0.0464,64
343,4653.0,6.2,71,18.929000000000002,43576,3520.424000000002,100.0000,0.40579,0.0457,64
344,4666.3,11.7,180,19.819999999999972,43756,3540.244000000002,100.0000,0.40333,0.0461,64
345,4674.6,6.7,79,12.921000000000012,43835,3553.165000000002,100.0000,0.40225,0.0488,64
346,4685.9,9.6,124,18.875999999999934,43959,3572.0410000000015,100.0000,0.40056,0.0448,64
347,4699.0,11.5,180,19.81999999999989,44139,3591.8610000000012,100.0000,0.39811,0.0442,64
348,4741.1,1.0,16,6.984,44155,3598.845000000001,100.0000,0.39789,0.0358,64
349,4749.1,6.4,50,16.950000000000006,44205,3615.795000000001,100.0000,0.39721,0.0455,64
350,4755.4,4.7,49,14.951000000000008,44254,3630.746000000001,100.0000,0.39654,0.0419,64
351,4765.8,8.8,134,20.866000000000007,44388,3651.612000000001,100.0000,0.39471,0.0470,64
352,4780.6,13.1,180,17.820000000000025,44568,3669.432000000001,100.0000,0.39226,0.0440,64
353,4793.8,11.6,180,19.82000000000003,44748,3689.2520000000013,100.0000,0.38980,0.0439,64
354,4803.8,8.3,100,18.89999999999996,44848,3708.1520000000014,100.0000,0.38844,0.0426,64
355,4813.8,8.4,105,20.894999999999975,44953,3729.0470000000014,100.0000,0.38701,0.0428,64
356,4826.7,11.3,180,19.819999999999943,45133,3748.8670000000016,100.0000,0.38455,0.0426,64
357,4840.0,11.7,157,20.842999999999943,45290,3769.7100000000014,100.0000,0.38241,0.0428,64
358,4851.5,9.8,126,20.873999999999988,45416,3790.584000000001,100.0000,0.38070,0.0435,64
359,4864.7,11.7,180,19.81999999999998,45596,3810.4040000000014,100.0000,0.37824,0.0436,64
360,4879.5,13.1,180,20.819999999999947,45776,3831.2240000000015,100.0000,0.37579,0.0406,64
361,4892.7,11.5,180,19.819999999999958,45956,3851.0440000000017,100.0000,0.37333,0.0395,64
362,4905.9,11.6,180,19.819999999999954,46136,3870.864000000002,100.0000,0.37088,0.0389,64
363,4948.4,3.3,26,4.974000000000003,46162,3875.838000000002,100.0000,0.37052,0.0424,64
364,4957.8,7.8,96,18.904000000000003,46258,3894.742000000002,100.0000,0.36921,0.0383,64
365,4961.3,1.9,4,0.996,46262,3895.738000000002,100.0000,0.36916,0.0416,64
366,4966.9,4.0,37,10.963000000000008,46299,3906.7010000000023,100.0000,0.36865,0.0394,64
367,4971.4,2.9,20,4.980000000000001,46319,3911.6810000000023,100.0000,0.36838,0.0413,64
368,4984.6,11.6,180,19.819999999999887,46499,3931.501000000002,100.0000,0.36593,0.0397,64
369,4990.7,4.6,46,12.954000000000015,46545,3944.455000000002,100.0000,0.36530,0.0418,64
370,5003.9,11.6,180,19.81999999999995,46725,3964.2750000000024,100.0000,0.36284,0.0395,64
371,5007.7,2.1,8,0.992,46733,3965.2670000000026,100.0000,0.36274,0.0473,64
372,5020.2,10.9,138,18.862000000000005,46871,3984.1290000000026,100.0000,0.36085,0.0400,64
373,5023.6,1.8,3,0.997,46874,3985.1260000000025,100.0000,0.36081,0.0473,64
374,5026.9,1.7,2,0.998,46876,3986.1240000000025,100.0000,0.36079,0.0384,64
375,5040.0,11.4,180,17.81999999999998,47056,4003.9440000000027,100.0000,0.35833,0.0400,64
376,5054.6,13.0,174,18.82599999999991,47230,4022.7700000000027,100.0000,0.35596,0.0401,64
377,5069.0,12.8,172,20.827999999999864,47402,4043.5980000000027,100.0000,0.35361,0.0407,64
378,5078.7,8.1,100,18.900000000000023,47502,4062.498000000003,100.0000,0.35225,0.0411,64
379,5092.3,11.9,180,15.820000000000066,47682,4078.318000000003,100.0000,0.34979,0.0400,64
380,5105.6,11.7,180,19.819999999999943,47862,4098.138000000003,100.0000,0.34734,0.0382,64
381,5116.7,9.5,122,18.878000000000046,47984,4117.016000000002,100.0000,0.34568,0.0385,64
382,5120.2,1.9,4,0.996,47988,4118.012000000002,100.0000,0.34562,0.0533,64
383,5128.3,6.5,102,20.897999999999993,48090,4138.910000000003,100.0000,0.34423,0.0382,64
384,5179.1,13.1,180,19.819999999999947,48270,4158.730000000002,100.0000,0.34178,0.0382,64
385,5189.5,8.8,111,20.888999999999974,48381,4179.619000000002,100.0000,0.34026,0.0399,64
386,5196.5,5.4,59,8.940999999999997,48440,4188.560000000002,100.0000,0.33946,0.0391,64
387,5204.8,6.5,74,8.925999999999997,48514,4197.486000000003,100.0000,0.33845,0.0380,64
388,5213.8,7.4,88,18.91200000000001,48602,4216.398000000003,100.0000,0.33725,0.0388,64
389,5227.0,11.5,180,19.81999999999985,48782,4236.218000000003,100.0000,0.33479,0.0378,64
390,5238.0,9.4,119,16.881000000000054,48901,4253.099000000003,100.0000,0.33317,0.0375,64
391,5251.2,11.5,180,19.819999999999986,49081,4272.919000000003,100.0000,0.33072,0.0404,64
392,5262.5,9.6,127,20.872999999999916,49208,4293.792000000002,100.0000,0.32899,0.0362,64
393,5267.9,3.8,33,2.9670000000000014,49241,4296.759000000002,100.0000,0.32854,0.0377,64
394,5273.3,3.8,34,10.966000000000003,49275,4307.725000000002,100.0000,0.32807,0.0330,64
395,5277.7,2.8,17,0.983,49292,4308.708000000002,100.0000,0.32784,0.0324,64
396,5290.7,11.4,154,20.845999999999897,49446,4329.554000000002,100.0000,0.32574,0.0351,64
397,5298.8,6.5,77,14.923000000000021,49523,4344.477000000002,100.0000,0.32469,0.0372,64
398,5308.1,7.7,96,20.903999999999996,49619,4365.381000000001,100.0000,0.32338,0.0383,64
399,5317.0,7.3,88,12.912000000000027,49707,4378.2930000000015,100.0000,0.32218,0.0381,64
400,5321.2,2.6,15,4.985000000000001,49722,4383.278000000001,100.0000,0.32198,0.0292,64
401,5324.9,2.0,29,0.971,49751,4384.249000000001,100.0000,0.32158,0.0406,64
402,5333.4,6.9,59,18.94099999999998,49810,4403.1900000000005,100.0000,0.32078,0.0388,64
403,5342.9,7.8,96,16.904000000000032,49906,4420.094000000001,100.0000,0.31947,0.0393,64
404,5347.2,2.7,16,2.984000000000001,49922,4423.078000000001,100.0000,0.31925,0.0379,64
405,5360.9,12.1,163,20.836999999999936,50085,4443.915000000001,100.0000,0.31703,0.0643,64
406,5414.6,12.9,176,18.82399999999993,50261,4462.7390000000005,100.0000,0.31463,0.0799,64
407,5425.4,9.2,143,20.856999999999907,50404,4483.5960000000005,100.0000,0.31268,0.0742,64
408,5432.6,5.6,36,10.964000000000004,50440,4494.56,100.0000,0.31219,0.0725,64
409,5443.3,8.9,139,18.86099999999997,50579,4513.421,100.0000,0.31029,0.0768,64
410,5455.4,10.5,110,20.889999999999972,50689,4534.311000000001,100.0000,0.30879,0.0739,64
411,5468.4,11.3,180,19.81999999999989,50869,4554.131,100.0000,0.30633,0.0703,64
412,5477.1,7.0,86,18.91399999999999,50955,4573.045,100.0000,0.30516,0.0762,64
413,5482.2,3.5,29,6.970999999999998,50984,4580.016,100.0000,0.30477,0.0741,64
414,5486.7,3.0,20,6.9799999999999995,51004,4586.995999999999,100.0000,0.30449,0.0685,64
415,5499.8,11.5,180,19.819999999999943,51184,4606.815999999999,100.0000,0.30204,0.0722,64
416,5503.2,1.8,3,0.997,51187,4607.812999999999,100.0000,0.30200,0.0576,64
417,5515.8,11.0,147,20.852999999999973,51334,4628.665999999999,100.0000,0.29999,0.0681,64
418,5527.4,9.9,129,20.870999999999967,51463,4649.536999999999,100.0000,0.29823,0.0676,64
419,5537.5,8.5,106,20.89399999999999,51569,4670.431,100.0000,0.29679,0.0650,64
420,5540.8,1.8,2,0.998,51571,4671.428999999999,100.0000,0.29676,0.0591,64
421,5554.2,11.7,180,19.81999999999988,51751,4691.248999999999,100.0000,0.29431,0.0637,64
422,5567.5,11.7,180,15.82000000000007,51931,4707.068999999999,100.0000,0.29185,0.0633,64
423,5580.9,11.7,180,19.819999999999858,52111,4726.888999999998,100.0000,0.28940,0.0657,64
424,5632.2,12.4,143,20.856999999999942,52254,4747.745999999998,100.0000,0.28745,0.0665,64
425,5644.8,11.0,143,20.857000000000003,52397,4768.602999999998,100.0000,0.28550,0.0603,64
426,5657.8,11.4,180,19.819999999999887,52577,4788.422999999998,100.0000,0.28304,0.0617,64
427,5664.5,5.1,54,12.946000000000016,52631,4801.368999999998,100.0000,0.28231,0.0574,64
428,5668.7,2.5,14,2.986000000000001,52645,4804.354999999998,100.0000,0.28212,0.0588,64
429,5675.8,5.5,55,12.945000000000004,52700,4817.299999999997,100.0000,0.28137,0.0627,64
430,5689.0,11.5,180,19.81999999999985,52880,4837.119999999997,100.0000,0.27891,0.0623,64
431,5701.4,10.8,143,18.85700000000001,53023,4855.976999999997,100.0000,0.27696,0.0592,64
432,5713.0,10.0,131,20.868999999999918,53154,4876.845999999997,100.0000,0.27518,0.0606,64
433,5716.6,2.0,6,0.994,53160,4877.8399999999965,100.0000,0.27509,0.0605,64
434,5726.9,8.7,132,18.868000000000006,53292,4896.707999999997,100.0000,0.27329,0.0564,64
435,5741.4,12.9,180,19.819999999999894,53472,4916.527999999997,100.0000,0.27084,0.0559,64
436,5751.5,8.5,106,16.894000000000037,53578,4933.421999999997,100.0000,0.26939,0.0571,64
437,5762.9,9.8,128,20.871999999999996,53706,4954.293999999997,100.0000,0.26765,0.0573,64
438,5770.5,5.9,64,8.935999999999996,53770,4963.229999999997,100.0000,0.26678,0.0583,64
439,5776.6,4.5,44,12.95600000000001,53814,4976.185999999997,100.0000,0.26618,0.0553,64
440,5786.5,8.2,99,12.901000000000039,53913,4989.086999999997,100.0000,0.26483,0.0577,64
441,5792.2,4.1,40,12.960000000000004,53953,5002.046999999997,100.0000,0.26428,0.0576,64
442,5799.4,5.6,62,18.938000000000006,54015,5020.984999999997,100.0000,0.26343,0.0600,64
443,5848.3,7.6,67,18.933000000000007,54082,5039.917999999997,100.0000,0.26252,0.0580,64
444,5861.6,11.6,180,19.819999999999908,54262,5059.737999999997,100.0000,0.26007,0.0572,64
445,5870.7,7.6,93,20.906999999999993,54355,5080.644999999997,100.0000,0.25880,0.0535,64
446,5875.9,3.6,30,8.969999999999997,54385,5089.614999999997,100.0000,0.25839,0.0564,64
447,5889.2,11.7,180,17.81999999999998,54565,5107.434999999997,100.0000,0.25593,0.0580,64
448,5902.5,11.7,180,19.819999999999883,54745,5127.2549999999965,100.0000,0.25348,0.0546,64
449,5915.6,11.4,180,19.819999999999858,54925,5147.074999999996,100.0000,0.25103,0.0537,64
450,5928.6,11.5,180,19.820000000000014,55105,5166.894999999996,100.0000,0.24857,0.0539,64
451,5941.7,11.5,180,17.819999999999933,55285,5184.714999999996,100.0000,0.24612,0.0544,64
452,5952.1,8.8,111,18.889000000000017,55396,5203.603999999996,100.0000,0.24460,0.0545,64
453,5956.4,2.6,16,4.984000000000001,55412,5208.587999999996,100.0000,0.24438,0.0705,64
454,5960.8,2.8,44,12.956,55456,5221.543999999996,100.0000,0.24378,0.0533,64
455,5964.7,2.2,10,0.99,55466,5222.533999999996,100.0000,0.24365,0.0594,64
456,5969.7,3.4,3,0.997,55469,5223.530999999996,100.0000,0.24361,0.0382,64
457,5977.0,5.7,64,16.93600000000002,55533,5240.466999999996,100.0000,0.24273,0.0538,64
458,5990.2,11.5,180,19.819999999999926,55713,5260.286999999996,100.0000,0.24028,0.0524,64
459,5998.9,7.1,86,18.914000000000016,55799,5279.2009999999955,100.0000,0.23911,0.0510,64
460,6006.1,5.6,62,14.938000000000015,55861,5294.138999999996,100.0000,0.23826,0.0500,64
461,6017.6,9.9,155,18.844999999999978,56016,5312.983999999996,100.0000,0.23615,0.0541,64
462,6070.7,13.2,180,19.819999999999915,56196,5332.8039999999955,100.0000,0.23369,0.0514,64
463,6084.0,11.7,180,19.81999999999992,56376,5352.623999999995,100.0000,0.23124,0.0508,64
464,6097.3,11.6,180,19.81999999999989,56556,5372.443999999995,100.0000,0.22878,0.0510,64
465,6110.5,11.7,180,19.819999999999848,56736,5392.263999999995,100.0000,0.22633,0.0513,64
466,6120.4,8.3,102,18.898000000000007,56838,5411.161999999995,100.0000,0.22494,0.0500,64
467,6130.9,8.8,111,16.88900000000005,56949,5428.050999999995,100.0000,0.22342,0.0504,64
468,6144.2,11.6,180,19.81999999999988,57129,5447.870999999995,100.0000,0.22097,0.0513,64
469,6147.7,1.9,4,2.996,57133,5450.866999999995,100.0000,0.22092,0.0379,64
470,6160.9,11.6,180,19.81999999999992,57313,5470.686999999994,100.0000,0.21846,0.0498,64
471,6170.1,7.7,95,20.904999999999994,57408,5491.591999999994,100.0000,0.21717,0.0492,64
472,6180.9,9.1,116,20.883999999999954,57524,5512.475999999994,100.0000,0.21558,0.0491,64
473,6193.1,10.6,138,18.861999999999934,57662,5531.337999999994,100.0000,0.21370,0.0484,64
474,6200.6,6.0,67,14.933000000000014,57729,5546.270999999994,100.0000,0.21279,0.0447,64
475,6206.9,4.6,46,8.953999999999997,57775,5555.224999999994,100.0000,0.21216,0.0468,64
476,6221.3,12.8,171,20.82899999999994,57946,5576.053999999994,100.0000,0.20983,0.0490,64
477,6234.5,11.5,180,19.819999999999997,58126,5595.873999999993,100.0000,0.20737,0.0476,64
478,6283.9,6.8,56,14.94400000000001,58182,5610.817999999994,100.0000,0.20661,0.0467,64
479,6292.4,6.8,79,12.92100000000003,58261,5623.738999999994,100.0000,0.20553,0.0506,64
480,6297.4,3.4,28,6.972000000000001,58289,5630.710999999994,100.0000,0.20515,0.0465,64
481,6302.3,3.3,26,10.974000000000002,58315,5641.684999999994,100.0000,0.20480,0.0422,64
482,6308.5,4.6,46,18.954000000000004,58361,5660.638999999994,100.0000,0.20417,0.0520,64
483,6321.7,11.6,180,19.81999999999995,58541,5680.4589999999935,100.0000,0.20172,0.0477,64
484,6328.5,5.1,54,14.946000000000016,58595,5695.404999999993,100.0000,0.20098,0.0451,64
485,6333.9,3.7,33,8.966999999999997,58628,5704.371999999993,100.0000,0.20053,0.0453,64
486,6338.9,3.4,26,0.974,58654,5705.345999999993,100.0000,0.20017,0.0486,64
487,6351.8,11.3,180,19.819999999999844,58834,5725.165999999993,100.0000,0.19772,0.0487,64
488,6366.6,13.1,177,20.822999999999887,59011,5745.988999999993,100.0000,0.19531,0.0484,64
489,6381.5,13.3,180,18.81999999999995,59191,5764.808999999993,100.0000,0.19285,0.0483,64
490,6394.7,11.6,180,19.819999999999876,59371,5784.628999999993,100.0000,0.19040,0.0485,64
491,6407.5,11.2,149,20.850999999999928,59520,5805.479999999992,100.0000,0.18836,0.0484,64
492,6420.5,11.4,180,19.81999999999989,59700,5825.299999999992,100.0000,0.18591,0.0459,64
493,6433.8,11.6,180,19.81999999999985,59880,5845.119999999992,100.0000,0.18346,0.0481,64
494,6445.2,9.8,128,20.871999999999936,60008,5865.991999999992,100.0000,0.18171,0.0486,64
495,6496.3,12.8,150,20.84999999999995,60158,5886.841999999992,100.0000,0.17966,0.0969,64
496,6499.9,2.0,6,0.994,60164,5887.835999999992,100.0000,0.17958,0.0882,64
497,6507.4,5.8,66,14.934000000000017,60230,5902.769999999992,100.0000,0.17868,0.0904,64
498,6517.8,8.7,111,20.88899999999993,60341,5923.658999999992,100.0000,0.17717,0.0935,64
499,6529.9,10.5,139,20.860999999999894,60480,5944.519999999992,100.0000,0.17527,0.0865,64
500,6534.8,3.2,25,6.975000000000001,60505,5951.494999999993,100.0000,0.17493,0.0860,64
501,6546.9,10.5,137,20.86299999999993,60642,5972.357999999993,100.0000,0.17306,0.0870,64
502,6560.1,11.5,180,19.819999999999872,60822,5992.177999999993,100.0000,0.17061,0.0866,64
503,6574.7,13.0,179,20.820999999999977,61001,6012.9989999999925,100.0000,0.16817,0.0793,64
504,6585.9,9.5,123,18.877,61124,6031.875999999993,100.0000,0.16649,0.0799,64
505,6598.8,11.4,180,19.819999999999915,61304,6051.695999999993,100.0000,0.16404,0.0772,64
506,6611.9,11.5,180,19.81999999999995,61484,6071.515999999992,100.0000,0.16158,0.0770,64
507,6625.1,11.5,180,19.81999999999988,61664,6091.335999999992,100.0000,0.15913,0.0727,64
508,6638.1,11.4,180,19.819999999999855,61844,6111.155999999992,100.0000,0.15667,0.0746,64
509,6651.5,11.7,180,19.81999999999989,62024,6130.9759999999915,100.0000,0.15422,0.0757,64
510,6700.2,8.5,84,20.91599999999996,62108,6151.891999999992,100.0000,0.15307,0.0702,64
511,6712.3,10.5,138,20.861999999999945,62246,6172.753999999992,100.0000,0.15119,0.0726,64
512,6725.7,11.8,180,17.8199999999999,62426,6190.573999999991,100.0000,0.14874,0.0718,64
513,6734.0,6.6,77,18.92299999999996,62503,6209.496999999991,100.0000,0.14769,0.0652,64
514,6744.0,8.4,105,18.894999999999968,62608,6228.391999999991,100.0000,0.14626,0.0728,64
515,6751.1,5.5,61,14.939000000000021,62669,6243.330999999991,100.0000,0.14542,0.0686,64
516,6763.2,10.4,137,20.862999999999897,62806,6264.193999999991,100.0000,0.14356,0.0665,64
517,6771.4,6.6,78,18.92199999999999,62884,6283.115999999991,100.0000,0.14249,0.0643,64
518,6778.3,5.4,58,16.94200000000001,62942,6300.057999999991,100.0000,0.14170,0.0678,64
519,6788.9,8.9,112,18.887999999999924,63054,6318.945999999991,100.0000,0.14017,0.0650,64
520,6802.4,11.9,163,20.836999999999854,63217,6339.78299999999,100.0000,0.13795,0.0681,64
521,6812.9,9.0,115,18.88500000000002,63332,6358.667999999991,100.0000,0.13638,0.0672,64
522,6826.2,11.6,180,19.819999999999894,63512,6378.48799999999,100.0000,0.13393,0.0642,64
523,6829.6,1.7,2,0.998,63514,6379.48599999999,100.0000,0.13390,0.0562,64
524,6838.6,7.4,91,20.908999999999974,63605,6400.3949999999895,100.0000,0.13266,0.0661,64
525,6851.7,11.5,180,19.819999999999894,63785,6420.214999999989,100.0000,0.13021,0.0671,64
526,6864.9,11.6,180,19.81999999999995,63965,6440.034999999989,100.0000,0.12775,0.0640,64
527,6878.9,12.4,169,20.831,64134,6460.865999999989,100.0000,0.12545,0.0620,64
528,6922.0,6.1,43,14.957000000000017,64177,6475.822999999989,100.0000,0.12486,0.0634,64
529,6935.2,11.5,180,19.819999999999887,64357,6495.642999999989,100.0000,0.12240,0.0625,64
530,6948.4,11.6,180,17.819999999999975,64537,6513.462999999989,100.0000,0.11995,0.0619,64
531,6961.5,11.5,180,19.819999999999922,64717,6533.2829999999885,100.0000,0.11750,0.0602,64
532,6974.6,11.5,180,19.819999999999876,64897,6553.102999999988,100.0000,0.11504,0.0595,64
533,6977.9,1.7,2,0.998,64899,6554.100999999988,100.0000,0.11501,0.0671,64
534,6991.4,11.8,180,19.819999999999965,65079,6573.9209999999875,100.0000,0.11256,0.0612,64
535,7000.2,7.1,87,20.913000000000004,65166,6594.833999999987,100.0000,0.11137,0.0594,64
536,7004.8,3.0,48,18.952000000000005,65214,6613.785999999987,100.0000,0.11072,0.0620,64
537,7019.6,13.2,180,19.819999999999872,65394,6633.605999999987,100.0000,0.10826,0.0572,64
538,7024.1,2.8,19,6.981,65413,6640.586999999987,100.0000,0.10800,0.0544,64
539,7037.4,11.7,180,19.820000000000043,65593,6660.4069999999865,100.0000,0.10555,0.0585,64
540,7043.7,4.7,47,14.953000000000015,65640,6675.359999999987,100.0000,0.10491,0.0565,64
541,7056.5,11.2,172,20.827999999999946,65812,6696.1879999999865,100.0000,0.10256,0.0582,64
542,7072.4,14.3,172,20.827999999999868,65984,6717.015999999986,100.0000,0.10022,0.0564,64
543,7085.5,11.5,180,19.819999999999858,66164,6736.835999999986,100.0000,0.10000,0.0562,64
544,7132.6,7.3,88,18.911999999999995,66252,6755.747999999986,100.0000,0.10000,0.0583,64
545,7140.8,6.6,76,18.92399999999998,66328,6774.671999999986,100.0000,0.10000,0.0587,64
546,7148.0,5.6,60,16.940000000000012,66388,6791.6119999999855,100.0000,0.10000,0.0544,64
547,7152.3,2.7,17,0.983,66405,6792.594999999986,100.0000,0.10000,0.0509,64
548,7165.9,12.0,180,19.82000000000001,66585,6812.414999999985,100.0000,0.10000,0.0572,64
549,7171.2,3.7,33,12.967000000000004,66618,6825.381999999985,100.0000,0.10000,0.0575,64
550,7183.3,10.5,141,20.858999999999885,66759,6846.2409999999845,100.0000,0.10000,0.0549,64
551,7196.1,11.1,172,20.82799999999987,66931,6867.068999999984,100.0000,0.10000,0.0573,64
552,7204.5,6.8,56,8.943999999999997,66987,6876.0129999999845,100.0000,0.10000,0.0553,64
553,7217.7,11.6,180,19.819999999999926,67167,6895.832999999984,100.0000,0.10000,0.0581,64
554,7225.1,5.7,63,12.937000000000014,67230,6908.769999999984,100.0000,0.10000,0.0538,64
555,7238.2,11.5,180,19.819999999999897,67410,6928.589999999984,100.0000,0.10000,0.0551,64
556,7249.9,10.1,156,20.843999999999927,67566,6949.433999999984,100.0000,0.10000,0.0578,64
557,7264.2,12.6,145,20.854999999999944,67711,6970.288999999983,100.0000,0.10000,0.0558,64
558,7269.2,3.4,27,10.973,67738,6981.261999999983,100.0000,0.10000,0.0478,64
559,7282.2,11.5,180,19.819999999999883,67918,7001.081999999983,100.0000,0.10000,0.0543,64
560,7295.6,11.7,180,19.819999999999936,68098,7020.901999999983,100.0000,0.10000,0.0546,64
561,7342.9,13.1,180,19.819999999999872,68278,7040.7219999999825,100.0000,0.10000,0.0544,64
562,7356.3,11.7,180,19.819999999999908,68458,7060.541999999982,100.0000,0.10000,0.0546,64
563,7365.8,7.9,99,20.901000000000007,68557,7081.442999999982,100.0000,0.10000,0.0517,64
564,7371.2,3.8,59,16.94100000000001,68616,7098.383999999982,100.0000,0.10000,0.0530,64
565,7386.0,13.2,180,19.819999999999965,68796,7118.2039999999815,100.0000,0.10000,0.0511,64
566,7394.7,7.0,85,18.91499999999999,68881,7137.1189999999815,100.0000,0.10000,0.0535,64
567,7407.8,11.5,180,19.81999999999988,69061,7156.938999999981,100.0000,0.10000,0.0525,64
568,7420.4,11.0,172,20.827999999999896,69233,7177.766999999981,100.0000,0.10000,0.0503,64
569,7435.2,13.2,180,17.81999999999993,69413,7195.58699999998,100.0000,0.10000,0.0507,64
570,7448.7,11.8,180,19.819999999999897,69593,7215.40699999998,100.0000,0.10000,0.0524,64
571,7461.9,11.6,180,19.819999999999897,69773,7235.22699999998,100.0000,0.10000,0.0480,64
572,7468.7,5.2,56,16.944000000000013,69829,7252.17099999998,100.0000,0.10000,0.0478,64
