episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size
544,8349.3,13.1,180,-0.18000000000000013,79467,-2531.466999999974,100.0000,0.10000,0.0113,64
545,8364.0,13.0,180,-0.18000000000000013,79647,-2531.646999999974,100.0000,0.10000,0.0105,64
546,8378.3,12.7,180,-4.180000000000043,79827,-2535.826999999974,100.0000,0.10000,0.0111,64
547,8392.7,12.8,180,-4.180000000000046,80007,-2540.0069999999737,100.0000,0.10000,0.0106,64
548,8449.0,12.6,180,-0.18000000000000013,80187,-2540.1869999999735,100.0000,0.10000,0.0133,64
549,8463.3,12.7,180,-2.179999999999998,80367,-2542.3669999999734,100.0000,0.10000,0.0118,64
550,8477.5,12.6,180,-2.1799999999999806,80547,-2544.546999999973,100.0000,0.10000,0.0126,64
551,8491.7,12.6,180,-2.179999999999997,80727,-2546.726999999973,100.0000,0.10000,0.0135,64
552,8506.0,12.6,180,-6.180000000000013,80907,-2552.906999999973,100.0000,0.10000,0.0124,64
553,8520.2,12.6,180,-4.180000000000003,81087,-2557.0869999999727,100.0000,0.10000,0.0125,64
554,8534.4,12.5,180,-4.180000000000042,81267,-2561.2669999999725,100.0000,0.10000,0.0123,64
555,8548.4,12.3,180,-8.179999999999914,81447,-2569.4469999999724,100.0000,0.10000,0.0127,64
556,8562.7,12.7,180,-0.18000000000000013,81627,-2569.626999999972,100.0000,0.10000,0.0113,64
557,8576.6,12.3,180,-8.180000000000009,81807,-2577.806999999972,100.0000,0.10000,0.0129,64
558,8579.1,0.9,14,0.986,81821,-2576.820999999972,100.0000,0.10000,0.0104,64
559,8595.1,14.3,180,-2.1799999999999806,82001,-2579.000999999972,100.0000,0.10000,0.0126,64
560,8650.3,12.5,180,-4.180000000000056,82181,-2583.180999999972,100.0000,0.10000,0.0122,64
561,8664.8,12.9,180,-0.18000000000000013,82361,-2583.3609999999717,100.0000,0.10000,0.0109,64
562,8668.3,1.9,4,0.996,82365,-2582.3649999999716,100.0000,0.10000,0.0078,64
563,8672.0,2.0,6,0.994,82371,-2581.3709999999714,100.0000,0.10000,0.0085,64
564,8686.3,12.7,180,-0.18000000000000013,82551,-2581.5509999999713,100.0000,0.10000,0.0116,64
565,8700.5,12.5,180,-8.17999999999997,82731,-2589.730999999971,100.0000,0.10000,0.0109,64
566,8714.6,12.5,180,-0.18000000000000013,82911,-2589.910999999971,100.0000,0.10000,0.0118,64
567,8729.1,12.9,180,-0.18000000000000013,83091,-2590.090999999971,100.0000,0.10000,0.0113,64
568,8743.1,12.4,180,-6.1800000000000335,83271,-2596.2709999999706,100.0000,0.10000,0.0109,64
569,8757.3,12.5,180,-2.1799999999999966,83451,-2598.4509999999705,100.0000,0.10000,0.0111,64
570,8771.5,12.5,180,-4.18000000000005,83631,-2602.6309999999703,100.0000,0.10000,0.0106,64
571,8785.5,12.4,180,-4.180000000000051,83811,-2606.81099999997,100.0000,0.10000,0.0112,64
572,8799.7,12.6,180,-2.1799999999999815,83991,-2608.99099999997,100.0000,0.10000,0.0102,64
573,8813.8,12.5,180,-4.180000000000029,84171,-2613.17099999997,100.0000,0.10000,0.0101,64
574,8870.4,12.5,180,-2.1799999999999886,84351,-2615.3509999999696,100.0000,0.10000,0.0110,64
575,8881.1,9.1,106,-1.1059999999999883,84457,-2616.4569999999694,100.0000,0.10000,0.0103,64
576,8895.3,12.5,180,-0.18000000000000013,84637,-2616.6369999999692,100.0000,0.10000,0.0106,64
577,8909.4,12.5,180,-2.179999999999993,84817,-2618.816999999969,100.0000,0.10000,0.0108,64
578,8924.0,12.9,180,-0.18000000000000013,84997,-2618.996999999969,100.0000,0.10000,0.0105,64
579,8938.9,13.3,167,-5.167000000000046,85164,-2624.163999999969,100.0000,0.10000,0.0105,64
580,8953.8,13.3,180,-0.18000000000000013,85344,-2624.3439999999687,100.0000,0.10000,0.0103,64
581,8968.3,12.9,180,-6.180000000000035,85524,-2630.5239999999685,100.0000,0.10000,0.0094,64
582,8982.7,12.6,180,-6.180000000000043,85704,-2636.7039999999683,100.0000,0.10000,0.0108,64
583,8996.8,12.5,180,-0.18000000000000013,85884,-2636.883999999968,100.0000,0.10000,0.0111,64
584,9011.0,12.6,180,-4.180000000000014,86064,-2641.063999999968,100.0000,0.10000,0.0095,64
585,9070.6,14.3,180,-4.179999999999997,86244,-2645.243999999968,100.0000,0.10000,0.0097,64
586,9085.1,12.8,180,-2.1799999999999904,86424,-2647.4239999999677,100.0000,0.10000,0.0099,64
587,9099.5,12.8,180,-6.180000000000057,86604,-2653.6039999999675,100.0000,0.10000,0.0094,64
588,9113.9,12.8,180,-0.18000000000000013,86784,-2653.7839999999674,100.0000,0.10000,0.0091,64
589,9117.4,1.9,5,0.995,86789,-2652.7889999999675,100.0000,0.10000,0.0084,64
590,9131.5,12.5,180,-2.179999999999982,86969,-2654.9689999999673,100.0000,0.10000,0.0097,64
591,9145.7,12.5,180,-6.180000000000006,87149,-2661.148999999967,100.0000,0.10000,0.0101,64
592,9160.0,12.7,180,-4.180000000000014,87329,-2665.328999999967,100.0000,0.10000,0.0098,64
593,9174.4,12.8,180,-2.179999999999991,87509,-2667.508999999967,100.0000,0.10000,0.0093,64
594,9189.0,12.9,180,-2.179999999999981,87689,-2669.6889999999667,100.0000,0.10000,0.0092,64
595,9203.3,12.7,180,-4.180000000000053,87869,-2673.8689999999665,100.0000,0.10000,0.0105,64
596,9217.6,12.7,180,-0.18000000000000013,88049,-2674.0489999999663,100.0000,0.10000,0.0094,64
597,9275.6,11.6,145,-1.144999999999984,88194,-2675.1939999999663,100.0000,0.10000,0.0095,64
598,9289.9,12.7,180,-2.179999999999981,88374,-2677.373999999966,100.0000,0.10000,0.0095,64
599,9304.3,12.7,180,-0.18000000000000013,88554,-2677.553999999966,100.0000,0.10000,0.0086,64
600,9318.5,12.6,180,-4.1799999999999935,88734,-2681.733999999966,100.0000,0.10000,0.0090,64
601,9332.8,12.6,180,-6.180000000000056,88914,-2687.9139999999657,100.0000,0.10000,0.0093,64
602,9347.1,12.7,180,-0.18000000000000013,89094,-2688.0939999999655,100.0000,0.10000,0.0098,64
603,9361.1,12.4,180,-4.180000000000032,89274,-2692.2739999999653,100.0000,0.10000,0.0097,64
604,9376.0,13.3,180,-0.18000000000000013,89454,-2692.453999999965,100.0000,0.10000,0.0090,64
605,9379.3,1.6,26,0.974,89480,-2691.479999999965,100.0000,0.10000,0.0092,64
606,9395.2,14.3,180,-4.180000000000052,89660,-2695.659999999965,100.0000,0.10000,0.0090,64
607,9409.6,12.8,180,-4.18,89840,-2699.8399999999647,100.0000,0.10000,0.0098,64
608,9423.8,12.6,180,-0.18000000000000013,90020,-2700.0199999999645,100.0000,0.10000,0.0092,64
609,9483.1,12.4,180,-4.180000000000006,90200,-2704.1999999999643,100.0000,0.10000,0.0108,64
610,9497.6,12.8,180,-0.18000000000000013,90380,-2704.379999999964,100.0000,0.10000,0.0107,64
611,9511.9,12.7,180,-8.17999999999998,90560,-2712.559999999964,100.0000,0.10000,0.0105,64
612,9524.2,10.6,129,-3.128999999999999,90689,-2715.688999999964,100.0000,0.10000,0.0112,64
613,9538.8,13.0,180,-0.18000000000000013,90869,-2715.8689999999638,100.0000,0.10000,0.0103,64
614,9553.2,12.8,180,-0.18000000000000013,91049,-2716.0489999999636,100.0000,0.10000,0.0107,64
615,9567.4,12.6,180,-6.180000000000056,91229,-2722.2289999999634,100.0000,0.10000,0.0103,64
616,9581.8,12.7,180,-10.17999999999996,91409,-2732.4089999999633,100.0000,0.10000,0.0098,64
617,9596.1,12.7,180,-0.18000000000000013,91589,-2732.588999999963,100.0000,0.10000,0.0093,64
618,9610.2,12.5,180,-4.179999999999995,91769,-2736.768999999963,100.0000,0.10000,0.0104,64
619,9624.6,12.7,180,-0.18000000000000013,91949,-2736.948999999963,100.0000,0.10000,0.0098,64
620,9639.2,13.0,180,-4.180000000000054,92129,-2741.1289999999626,100.0000,0.10000,0.0099,64
621,9696.8,12.7,180,-0.18000000000000013,92309,-2741.3089999999625,100.0000,0.10000,0.0104,64
622,9711.5,13.0,180,-0.18000000000000013,92489,-2741.4889999999623,100.0000,0.10000,0.0093,64
623,9725.8,12.7,180,-4.18,92669,-2745.668999999962,100.0000,0.10000,0.0097,64
624,9740.2,12.8,180,-2.1799999999999806,92849,-2747.848999999962,100.0000,0.10000,0.0091,64
625,9754.6,12.8,180,-0.18000000000000013,93029,-2748.028999999962,100.0000,0.10000,0.0101,64
626,9768.9,12.7,180,-2.1799999999999926,93209,-2750.2089999999616,100.0000,0.10000,0.0090,64
627,9783.4,12.9,180,-2.1799999999999815,93389,-2752.3889999999615,100.0000,0.10000,0.0089,64
628,9797.9,12.8,180,-0.18000000000000013,93569,-2752.5689999999613,100.0000,0.10000,0.0088,64
629,9812.2,12.8,180,-2.179999999999988,93749,-2754.748999999961,100.0000,0.10000,0.0089,64
630,9826.6,12.7,180,-0.18000000000000013,93929,-2754.928999999961,100.0000,0.10000,0.0091,64
631,9841.1,12.9,180,-0.18000000000000013,94109,-2755.108999999961,100.0000,0.10000,0.0090,64
632,9899.9,12.9,180,-2.1799999999999815,94289,-2757.2889999999607,100.0000,0.10000,0.0086,64
633,9914.1,12.5,180,-6.180000000000013,94469,-2763.4689999999605,100.0000,0.10000,0.0084,64
634,9928.4,12.6,180,-2.179999999999983,94649,-2765.6489999999603,100.0000,0.10000,0.0088,64
635,9942.6,12.6,180,-0.18000000000000013,94829,-2765.82899999996,100.0000,0.10000,0.0077,64
636,9957.0,12.8,180,-0.18000000000000013,95009,-2766.00899999996,100.0000,0.10000,0.0084,64
637,9971.3,12.7,180,-0.18000000000000013,95189,-2766.18899999996,100.0000,0.10000,0.0087,64
638,9977.9,5.0,48,-1.0479999999999987,95237,-2767.2369999999596,100.0000,0.10000,0.0096,64
639,9992.3,12.7,180,-2.179999999999981,95417,-2769.4169999999594,100.0000,0.10000,0.0087,64
640,10006.4,12.5,180,-4.180000000000036,95597,-2773.5969999999593,100.0000,0.10000,0.0084,64
641,10020.7,12.7,180,-0.18000000000000013,95777,-2773.776999999959,100.0000,0.10000,0.0076,64
642,10035.2,12.8,180,-2.1799999999999846,95957,-2775.956999999959,100.0000,0.10000,0.0087,64
643,10042.6,5.8,61,0.939,96018,-2775.017999999959,100.0000,0.10000,0.0080,64
644,10101.6,12.7,180,-0.18000000000000013,96198,-2775.197999999959,100.0000,0.10000,0.0084,64
645,10115.9,12.7,180,-0.18000000000000013,96378,-2775.377999999959,100.0000,0.10000,0.0076,64
646,10130.4,12.8,180,-2.17999999999998,96558,-2777.5579999999586,100.0000,0.10000,0.0086,64
647,10144.9,12.9,180,-2.179999999999992,96738,-2779.7379999999584,100.0000,0.10000,0.0084,64
648,10159.3,12.8,180,-6.18000000000004,96918,-2785.9179999999583,100.0000,0.10000,0.0083,64
649,10173.6,12.6,180,-4.180000000000004,97098,-2790.097999999958,100.0000,0.10000,0.0083,64
650,10188.1,12.9,180,-4.180000000000036,97278,-2794.277999999958,100.0000,0.10000,0.0080,64
651,10202.5,12.7,180,-4.180000000000002,97458,-2798.457999999958,100.0000,0.10000,0.0080,64
652,10216.9,12.8,180,-2.179999999999991,97638,-2800.6379999999576,100.0000,0.10000,0.0085,64
653,10230.8,12.3,180,-4.179999999999998,97818,-2804.8179999999575,100.0000,0.10000,0.0085,64
654,10244.9,12.5,180,-0.18000000000000013,97998,-2804.9979999999573,100.0000,0.10000,0.0079,64
655,10259.6,13.1,160,0.8399999999999999,98158,-2804.157999999957,100.0000,0.10000,0.0082,64
656,10317.5,12.6,180,-6.180000000000005,98338,-2810.337999999957,100.0000,0.10000,0.0077,64
657,10330.9,11.8,144,-5.144000000000044,98482,-2815.481999999957,100.0000,0.10000,0.0077,64
658,10345.3,12.8,180,-2.1799999999999837,98662,-2817.661999999957,100.0000,0.10000,0.0076,64
659,10359.8,12.9,180,-0.18000000000000013,98842,-2817.841999999957,100.0000,0.10000,0.0085,64
660,10374.2,12.7,180,-0.18000000000000013,99022,-2818.0219999999567,100.0000,0.10000,0.0079,64
661,10377.7,2.0,5,0.995,99027,-2817.026999999957,100.0000,0.10000,0.0047,64
662,10391.9,12.5,180,-10.179999999999966,99207,-2827.2069999999567,100.0000,0.10000,0.0075,64
663,10406.1,12.6,180,-6.180000000000051,99387,-2833.3869999999565,100.0000,0.10000,0.0084,64
664,10420.6,12.9,180,-2.179999999999981,99567,-2835.5669999999564,100.0000,0.10000,0.0080,64
665,10434.9,12.6,180,-4.180000000000057,99747,-2839.746999999956,100.0000,0.10000,0.0074,64
666,10449.2,12.7,180,-2.179999999999981,99927,-2841.926999999956,100.0000,0.10000,0.0078,64
667,10463.4,12.6,180,-4.180000000000058,100107,-2846.106999999956,100.0000,0.10000,0.0091,64
668,10519.9,12.7,180,-2.1799999999999806,100287,-2848.2869999999557,100.0000,0.10000,0.0090,64
669,10534.3,12.8,180,-0.18000000000000013,100467,-2848.4669999999555,100.0000,0.10000,0.0090,64
670,10548.8,12.9,180,-0.18000000000000013,100647,-2848.6469999999554,100.0000,0.10000,0.0088,64
671,10563.1,12.7,180,-0.18000000000000013,100827,-2848.826999999955,100.0000,0.10000,0.0089,64
672,10577.6,12.9,180,-0.18000000000000013,101007,-2849.006999999955,100.0000,0.10000,0.0078,64
673,10592.8,13.6,170,-3.1700000000000146,101177,-2852.176999999955,100.0000,0.10000,0.0081,64
674,10607.0,12.6,180,-6.180000000000054,101357,-2858.356999999955,100.0000,0.10000,0.0092,64
675,10621.4,12.7,180,-2.1799999999999815,101537,-2860.536999999955,100.0000,0.10000,0.0085,64
676,10635.4,12.4,180,-4.180000000000045,101717,-2864.7169999999546,100.0000,0.10000,0.0088,64
677,10649.7,12.7,180,-4.180000000000058,101897,-2868.8969999999545,100.0000,0.10000,0.0082,64
678,10654.6,3.2,25,0.975,101922,-2867.9219999999546,100.0000,0.10000,0.0071,64
679,10668.9,12.7,180,-0.18000000000000013,102102,-2868.1019999999544,100.0000,0.10000,0.0079,64
680,10726.5,12.7,180,-4.18000000000004,102282,-2872.281999999954,100.0000,0.10000,0.0082,64
681,10740.9,12.7,180,-4.180000000000051,102462,-2876.461999999954,100.0000,0.10000,0.0075,64
682,10755.2,12.7,180,-4.179999999999989,102642,-2880.641999999954,100.0000,0.10000,0.0077,64
683,10769.6,12.8,180,-2.179999999999988,102822,-2882.8219999999537,100.0000,0.10000,0.0081,64
684,10783.9,12.8,180,-6.1800000000000574,103002,-2889.0019999999536,100.0000,0.10000,0.0076,64
685,10798.4,12.8,180,-0.18000000000000013,103182,-2889.1819999999534,100.0000,0.10000,0.0085,64
686,10812.5,12.5,180,-0.18000000000000013,103362,-2889.3619999999532,100.0000,0.10000,0.0073,64
687,10827.0,12.9,180,-2.1799999999999824,103542,-2891.541999999953,100.0000,0.10000,0.0072,64
688,10838.2,9.6,114,-1.1139999999999888,103656,-2892.655999999953,100.0000,0.10000,0.0072,64
689,10844.4,4.5,42,0.958,103698,-2891.697999999953,100.0000,0.10000,0.0080,64
690,10858.6,12.6,180,-2.179999999999982,103878,-2893.877999999953,100.0000,0.10000,0.0080,64
691,10872.8,12.6,180,-4.18000000000005,104058,-2898.0579999999527,100.0000,0.10000,0.0076,64
692,10931.8,12.8,180,-0.18000000000000013,104238,-2898.2379999999525,100.0000,0.10000,0.0073,64
693,10946.1,12.7,180,-4.180000000000021,104418,-2902.4179999999524,100.0000,0.10000,0.0078,64
694,10960.4,12.6,180,-4.180000000000022,104598,-2906.597999999952,100.0000,0.10000,0.0079,64
695,10974.8,12.8,180,-4.1800000000000574,104778,-2910.777999999952,100.0000,0.10000,0.0082,64
696,10978.7,2.3,11,0.989,104789,-2909.788999999952,100.0000,0.10000,0.0098,64
697,10993.3,13.0,180,-0.18000000000000013,104969,-2909.968999999952,100.0000,0.10000,0.0077,64
698,10999.9,5.0,49,0.951,105018,-2909.017999999952,100.0000,0.10000,0.0086,64
699,11010.3,8.7,103,-5.103000000000009,105121,-2914.120999999952,100.0000,0.10000,0.0079,64
700,11024.5,12.6,180,-2.179999999999991,105301,-2916.3009999999517,100.0000,0.10000,0.0081,64
701,11038.7,12.6,180,-4.1800000000000015,105481,-2920.4809999999516,100.0000,0.10000,0.0072,64
702,11053.2,12.8,180,-2.179999999999981,105661,-2922.6609999999514,100.0000,0.10000,0.0085,64
703,11067.5,12.7,180,-0.18000000000000013,105841,-2922.8409999999512,100.0000,0.10000,0.0070,64
704,11081.8,12.7,180,-0.18000000000000013,106021,-2923.020999999951,100.0000,0.10000,0.0070,64
705,11140.9,12.7,180,-0.18000000000000013,106201,-2923.200999999951,100.0000,0.10000,0.0075,64
706,11155.3,12.8,180,-0.18000000000000013,106381,-2923.3809999999507,100.0000,0.10000,0.0070,64
707,11169.7,12.7,180,-2.1799999999999806,106561,-2925.5609999999506,100.0000,0.10000,0.0072,64
708,11183.8,12.5,180,-2.1799999999999837,106741,-2927.7409999999504,100.0000,0.10000,0.0074,64
709,11198.0,12.5,180,-8.179999999999968,106921,-2935.9209999999503,100.0000,0.10000,0.0068,64
710,11212.5,12.9,180,-2.1799999999999806,107101,-2938.10099999995,100.0000,0.10000,0.0069,64
711,11226.9,12.8,180,-0.18000000000000013,107281,-2938.28099999995,100.0000,0.10000,0.0071,64
712,11241.2,12.7,180,-2.1799999999999935,107461,-2940.4609999999498,100.0000,0.10000,0.0070,64
713,11255.6,12.8,180,-2.1799999999999997,107641,-2942.6409999999496,100.0000,0.10000,0.0068,64
714,11270.0,12.7,180,-0.18000000000000013,107821,-2942.8209999999494,100.0000,0.10000,0.0074,64
715,11284.4,12.8,180,-0.18000000000000013,108001,-2943.0009999999493,100.0000,0.10000,0.0072,64
716,11341.4,12.9,180,-0.18000000000000013,108181,-2943.180999999949,100.0000,0.10000,0.0070,64
717,11356.3,13.2,180,-0.18000000000000013,108361,-2943.360999999949,100.0000,0.10000,0.0072,64
718,11370.7,12.8,180,-2.1799999999999997,108541,-2945.540999999949,100.0000,0.10000,0.0072,64
719,11385.3,13.0,180,-0.18000000000000013,108721,-2945.7209999999486,100.0000,0.10000,0.0063,64
720,11399.7,12.8,180,-4.180000000000046,108901,-2949.9009999999485,100.0000,0.10000,0.0071,64
721,11414.1,12.8,180,-0.18000000000000013,109081,-2950.0809999999483,100.0000,0.10000,0.0072,64
722,11428.4,12.7,180,-2.1799999999999806,109261,-2952.260999999948,100.0000,0.10000,0.0066,64
723,11442.6,12.6,180,-0.18000000000000013,109441,-2952.440999999948,100.0000,0.10000,0.0069,64
724,11457.1,12.8,180,-4.179999999999991,109621,-2956.620999999948,100.0000,0.10000,0.0061,64
725,11471.5,12.8,180,-2.1799999999999806,109801,-2958.8009999999476,100.0000,0.10000,0.0073,64
726,11485.8,12.7,180,-2.179999999999982,109981,-2960.9809999999475,100.0000,0.10000,0.0064,64
727,11499.9,12.5,180,-6.1800000000000255,110161,-2967.1609999999473,100.0000,0.10000,0.0077,64
728,11560.6,14.3,180,-6.180000000000015,110341,-2973.340999999947,100.0000,0.10000,0.0079,64
729,11574.9,12.7,180,-2.17999999999998,110521,-2975.520999999947,100.0000,0.10000,0.0079,64
730,11589.2,12.6,180,-2.1799999999999895,110701,-2977.700999999947,100.0000,0.10000,0.0081,64
731,11603.7,12.9,180,-0.18000000000000013,110881,-2977.8809999999467,100.0000,0.10000,0.0073,64
732,11617.8,12.5,180,-6.180000000000003,111061,-2984.0609999999465,100.0000,0.10000,0.0079,64
733,11632.3,12.9,180,-0.18000000000000013,111241,-2984.2409999999463,100.0000,0.10000,0.0075,64
734,11646.5,12.5,180,-2.1799999999999877,111421,-2986.420999999946,100.0000,0.10000,0.0077,64
735,11660.7,12.6,180,-2.1799999999999815,111601,-2988.600999999946,100.0000,0.10000,0.0073,64
736,11674.8,12.4,180,-8.179999999999996,111781,-2996.780999999946,100.0000,0.10000,0.0074,64
737,11689.0,12.6,180,-4.180000000000027,111961,-3000.9609999999457,100.0000,0.10000,0.0079,64
738,11703.4,12.7,180,-2.179999999999982,112141,-3003.1409999999455,100.0000,0.10000,0.0079,64
739,11757.6,12.9,180,-0.18000000000000013,112321,-3003.3209999999453,100.0000,0.10000,0.0081,64
740,11761.3,2.1,7,0.993,112328,-3002.3279999999454,100.0000,0.10000,0.0088,64
741,11775.6,12.7,180,-2.1799999999999806,112508,-3004.5079999999452,100.0000,0.10000,0.0075,64
742,11789.8,12.5,180,-0.18000000000000013,112688,-3004.687999999945,100.0000,0.10000,0.0070,64
743,11804.2,12.7,180,-2.1799999999999815,112868,-3006.867999999945,100.0000,0.10000,0.0071,64
744,11810.5,4.6,47,-1.0469999999999988,112915,-3007.914999999945,100.0000,0.10000,0.0068,64
745,11824.6,12.5,180,-4.180000000000045,113095,-3012.094999999945,100.0000,0.10000,0.0073,64
746,11838.9,12.7,180,-0.18000000000000013,113275,-3012.2749999999446,100.0000,0.10000,0.0067,64
747,11853.4,12.9,180,-0.18000000000000013,113455,-3012.4549999999444,100.0000,0.10000,0.0076,64
748,11867.7,12.7,180,-2.179999999999982,113635,-3014.6349999999443,100.0000,0.10000,0.0069,64
749,11882.2,12.8,180,-0.18000000000000013,113815,-3014.814999999944,100.0000,0.10000,0.0067,64
750,11896.4,12.5,180,-4.180000000000037,113995,-3018.994999999944,100.0000,0.10000,0.0066,64
751,11910.7,12.7,180,-2.1799999999999815,114175,-3021.174999999944,100.0000,0.10000,0.0066,64
752,11971.1,12.9,180,-2.1799999999999837,114355,-3023.3549999999436,100.0000,0.10000,0.0076,64
753,11977.9,5.1,50,0.95,114405,-3022.404999999944,100.0000,0.10000,0.0066,64
754,11981.4,1.9,4,0.996,114409,-3021.4089999999437,100.0000,0.10000,0.0077,64
755,11995.6,12.6,180,-2.179999999999994,114589,-3023.5889999999436,100.0000,0.10000,0.0077,64
756,12010.4,13.2,180,-0.18000000000000013,114769,-3023.7689999999434,100.0000,0.10000,0.0070,64
757,12025.0,12.9,180,-0.18000000000000013,114949,-3023.948999999943,100.0000,0.10000,0.0069,64
758,12028.8,2.2,9,0.991,114958,-3022.9579999999432,100.0000,0.10000,0.0049,64
759,12043.3,12.8,180,-4.180000000000036,115138,-3027.137999999943,100.0000,0.10000,0.0068,64
760,12057.5,12.6,180,-4.179999999999988,115318,-3031.317999999943,100.0000,0.10000,0.0075,64
761,12072.1,12.9,180,-2.179999999999987,115498,-3033.4979999999427,100.0000,0.10000,0.0069,64
762,12086.6,12.8,180,-2.179999999999983,115678,-3035.6779999999426,100.0000,0.10000,0.0069,64
763,12100.8,12.6,180,-6.180000000000042,115858,-3041.8579999999424,100.0000,0.10000,0.0065,64
764,12115.2,12.7,180,-2.1799999999999815,116038,-3044.0379999999423,100.0000,0.10000,0.0067,64
765,12176.2,14.2,180,-2.1799999999999944,116218,-3046.217999999942,100.0000,0.10000,0.0075,64
766,12190.8,12.8,180,-0.18000000000000013,116398,-3046.397999999942,100.0000,0.10000,0.0071,64
767,12205.1,12.7,180,-2.1799999999999806,116578,-3048.5779999999418,100.0000,0.10000,0.0063,64
768,12219.7,13.0,180,-2.179999999999991,116758,-3050.7579999999416,100.0000,0.10000,0.0069,64
769,12233.8,12.6,180,-2.1799999999999966,116938,-3052.9379999999414,100.0000,0.10000,0.0071,64
770,12248.1,12.6,180,-2.179999999999991,117118,-3055.1179999999413,100.0000,0.10000,0.0067,64
771,12262.5,12.7,180,-2.1799999999999953,117298,-3057.297999999941,100.0000,0.10000,0.0069,64
772,12277.3,13.2,180,-0.18000000000000013,117478,-3057.477999999941,100.0000,0.10000,0.0066,64
773,12291.6,12.6,180,-2.17999999999998,117658,-3059.657999999941,100.0000,0.10000,0.0062,64
774,12305.4,12.2,180,-4.180000000000033,117838,-3063.8379999999406,100.0000,0.10000,0.0072,64
775,12319.7,12.7,180,-2.179999999999995,118018,-3066.0179999999405,100.0000,0.10000,0.0064,64
776,12374.4,14.0,180,-4.180000000000026,118198,-3070.1979999999403,100.0000,0.10000,0.0071,64
777,12388.7,12.7,180,-4.18000000000004,118378,-3074.37799999994,100.0000,0.10000,0.0074,64
778,12403.0,12.7,180,-2.179999999999982,118558,-3076.55799999994,100.0000,0.10000,0.0071,64
779,12417.2,12.5,180,-2.179999999999983,118738,-3078.73799999994,100.0000,0.10000,0.0064,64
780,12431.7,12.9,180,-0.18000000000000013,118918,-3078.9179999999396,100.0000,0.10000,0.0066,64
781,12445.9,12.5,180,-0.18000000000000013,119098,-3079.0979999999395,100.0000,0.10000,0.0068,64
782,12460.3,12.8,180,-0.18000000000000013,119278,-3079.2779999999393,100.0000,0.10000,0.0064,64
783,12474.6,12.7,180,-2.179999999999988,119458,-3081.457999999939,100.0000,0.10000,0.0065,64
784,12489.4,13.1,180,-0.18000000000000013,119638,-3081.637999999939,100.0000,0.10000,0.0063,64
785,12503.7,12.7,180,-6.180000000000056,119818,-3087.817999999939,100.0000,0.10000,0.0062,64
786,12518.1,12.8,180,-2.1799999999999806,119998,-3089.9979999999387,100.0000,0.10000,0.0061,64
787,12532.5,12.7,180,-4.180000000000019,120178,-3094.1779999999385,100.0000,0.10000,0.0083,64
788,12588.1,12.4,180,-8.179999999999971,120358,-3102.3579999999383,100.0000,0.10000,0.0077,64
789,12602.4,12.7,180,-8.179999999999932,120538,-3110.537999999938,100.0000,0.10000,0.0086,64
790,12616.9,12.9,180,-0.18000000000000013,120718,-3110.717999999938,100.0000,0.10000,0.0081,64
791,12630.9,12.4,180,-2.179999999999996,120898,-3112.897999999938,100.0000,0.10000,0.0073,64
792,12634.5,2.0,6,0.994,120904,-3111.9039999999377,100.0000,0.10000,0.0059,64
793,12648.5,12.3,180,-2.17999999999998,121084,-3114.0839999999375,100.0000,0.10000,0.0085,64
794,12662.9,12.8,180,-0.18000000000000013,121264,-3114.2639999999374,100.0000,0.10000,0.0077,64
795,12677.5,12.9,158,-1.157999999999984,121422,-3115.4219999999373,100.0000,0.10000,0.0076,64
796,12692.1,12.9,180,-0.18000000000000013,121602,-3115.601999999937,100.0000,0.10000,0.0076,64
797,12706.4,12.7,180,-4.180000000000057,121782,-3119.781999999937,100.0000,0.10000,0.0072,64
798,12714.4,6.3,71,-1.0709999999999944,121853,-3120.852999999937,100.0000,0.10000,0.0088,64
799,12728.9,12.9,180,-0.18000000000000013,122033,-3121.0329999999367,100.0000,0.10000,0.0074,64
800,12786.6,12.9,180,-0.18000000000000013,122213,-3121.2129999999365,100.0000,0.10000,0.0071,64
801,12800.8,12.7,180,-0.18000000000000013,122393,-3121.3929999999364,100.0000,0.10000,0.0075,64
802,12815.4,13.0,180,-0.18000000000000013,122573,-3121.572999999936,100.0000,0.10000,0.0073,64
803,12829.8,12.7,180,-2.1799999999999926,122753,-3123.752999999936,100.0000,0.10000,0.0066,64
804,12844.2,12.8,180,-4.180000000000054,122933,-3127.932999999936,100.0000,0.10000,0.0076,64
805,12858.6,12.8,180,-2.179999999999981,123113,-3130.1129999999357,100.0000,0.10000,0.0078,64
806,12873.0,12.9,180,-0.18000000000000013,123293,-3130.2929999999355,100.0000,0.10000,0.0074,64
807,12887.3,12.6,180,-4.1800000000000255,123473,-3134.4729999999354,100.0000,0.10000,0.0074,64
808,12901.7,12.7,180,-0.18000000000000013,123653,-3134.652999999935,100.0000,0.10000,0.0077,64
809,12915.8,12.6,180,-0.18000000000000013,123833,-3134.832999999935,100.0000,0.10000,0.0068,64
810,12930.3,12.9,180,-2.1799999999999806,124013,-3137.012999999935,100.0000,0.10000,0.0080,64
811,12989.1,12.7,180,-0.18000000000000013,124193,-3137.1929999999347,100.0000,0.10000,0.0066,64
812,13003.5,12.8,180,-0.18000000000000013,124373,-3137.3729999999346,100.0000,0.10000,0.0067,64
813,13017.7,12.6,180,-0.18000000000000013,124553,-3137.5529999999344,100.0000,0.10000,0.0068,64
